isic_id,cluster_label
ISIC_0054103,2
ISIC_0054106,2
ISIC_0054110,0
ISIC_0054112,0
ISIC_0054117,-1
ISIC_0054123,2
ISIC_0054141,2
ISIC_0054151,-1
ISIC_0054159,-1
ISIC_0054167,1
ISIC_0054179,0
ISIC_0054185,1
ISIC_0054188,1
ISIC_0054193,2
ISIC_0054198,0
ISIC_0054205,1
ISIC_0054213,-1
ISIC_0054220,2
ISIC_0054222,1
ISIC_0054226,0
ISIC_0054229,-1
ISIC_0054233,2
ISIC_0054236,0
ISIC_0054239,1
ISIC_0054244,1
ISIC_0054248,1
ISIC_0054251,2
ISIC_0054254,0
ISIC_0054264,1
ISIC_0054274,1
ISIC_0054284,0
ISIC_0054287,2
ISIC_0054292,1
ISIC_0054296,1
ISIC_0054312,1
ISIC_0054314,2
ISIC_0054317,-1
ISIC_0054334,2
ISIC_0054337,1
ISIC_0054351,0
ISIC_0054355,-1
ISIC_0054364,-1
ISIC_0054366,0
ISIC_0054371,1
ISIC_0054377,1
ISIC_0054379,2
ISIC_0054384,-1
ISIC_0054391,-1
ISIC_0054399,0
ISIC_0054410,0
ISIC_0054412,0
ISIC_0054416,-1
ISIC_0054430,1
ISIC_0054444,1
ISIC_0054445,0
ISIC_0054458,-1
ISIC_0054459,1
ISIC_0054462,1
ISIC_0054464,-1
ISIC_0054465,1
ISIC_0054497,1
ISIC_0054501,2
ISIC_0054506,1
ISIC_0054512,-1
ISIC_0054516,1
ISIC_0054520,1
ISIC_0054523,2
ISIC_0054528,1
ISIC_0054544,2
ISIC_0054548,0
ISIC_0054563,1
ISIC_0054568,1
ISIC_0054574,0
ISIC_0054599,-1
ISIC_0054612,-1
ISIC_0054618,-1
ISIC_0054624,1
ISIC_0054625,0
ISIC_0054629,0
ISIC_0054637,0
ISIC_0054651,1
ISIC_0054661,2
ISIC_0054663,1
ISIC_0054670,0
ISIC_0054671,1
ISIC_0054673,1
ISIC_0054677,1
ISIC_0054694,-1
ISIC_0054705,1
ISIC_0054725,0
ISIC_0054728,1
ISIC_0054734,2
ISIC_0054744,1
ISIC_0054747,1
ISIC_0054748,0
ISIC_0054756,-1
ISIC_0054760,1
ISIC_0054763,2
ISIC_0054765,0
ISIC_0054767,1
ISIC_0054770,-1
ISIC_0054777,1
ISIC_0054787,1
ISIC_0054793,-1
ISIC_0054802,2
ISIC_0054819,1
ISIC_0054821,-1
ISIC_0054825,0
ISIC_0054827,-1
ISIC_0054842,1
ISIC_0054844,0
ISIC_0054848,1
ISIC_0054851,-1
ISIC_0054852,-1
ISIC_0054853,1
ISIC_0054874,1
ISIC_0054889,-1
ISIC_0054892,1
ISIC_0054894,0
ISIC_0054902,2
ISIC_0054904,-1
ISIC_0054906,0
ISIC_0054912,2
ISIC_0054914,1
ISIC_0054919,2
ISIC_0054936,1
ISIC_0054941,0
ISIC_0054961,2
ISIC_0054963,1
ISIC_0054969,1
ISIC_0054970,2
ISIC_0054971,0
ISIC_0054973,0
ISIC_0054974,1
ISIC_0054976,1
ISIC_0054979,2
ISIC_0054982,1
ISIC_0054988,1
ISIC_0054995,0
ISIC_0055001,0
ISIC_0055002,0
ISIC_0055022,1
ISIC_0055024,1
ISIC_0055031,1
ISIC_0055039,1
ISIC_0055048,2
ISIC_0055051,1
ISIC_0055052,-1
ISIC_0055054,1
ISIC_0055056,0
ISIC_0055062,1
ISIC_0055074,0
ISIC_0055079,1
ISIC_0055081,0
ISIC_0055086,-1
ISIC_0055087,-1
ISIC_0055091,1
ISIC_0055110,2
ISIC_0055136,1
ISIC_0055141,0
ISIC_0055143,0
ISIC_0055147,0
ISIC_0055156,1
ISIC_0055161,2
ISIC_0055167,0
ISIC_0055175,-1
ISIC_0055179,0
ISIC_0055181,1
ISIC_0055191,1
ISIC_0055193,0
ISIC_0055202,1
ISIC_0055205,1
ISIC_0055208,1
ISIC_0055226,2
ISIC_0055227,0
ISIC_0055236,-1
ISIC_0055241,1
ISIC_0055246,1
ISIC_0055249,0
ISIC_0055264,1
ISIC_0055265,2
ISIC_0055268,-1
ISIC_0055276,1
ISIC_0055282,1
ISIC_0055289,1
ISIC_0055293,2
ISIC_0055295,2
ISIC_0055297,1
ISIC_0055298,-1
ISIC_0055309,-1
ISIC_0055311,1
ISIC_0055314,2
ISIC_0055318,1
ISIC_0055337,1
ISIC_0055340,0
ISIC_0055344,0
ISIC_0055355,1
ISIC_0055359,1
ISIC_0055362,0
ISIC_0055363,2
ISIC_0055367,-1
ISIC_0055380,0
ISIC_0055393,0
ISIC_0055398,2
ISIC_0055412,-1
ISIC_0055417,0
ISIC_0055419,1
ISIC_0055421,0
ISIC_0055425,-1
ISIC_0055438,1
ISIC_0055440,1
ISIC_0055445,-1
ISIC_0055451,1
ISIC_0055453,1
ISIC_0055454,0
ISIC_0055462,0
ISIC_0055464,0
ISIC_0055465,0
ISIC_0055467,1
ISIC_0055474,-1
ISIC_0055492,0
ISIC_0055496,1
ISIC_0055500,1
ISIC_0055503,-1
ISIC_0055511,1
ISIC_0055513,0
ISIC_0055517,0
ISIC_0055518,1
ISIC_0055519,1
ISIC_0055525,1
ISIC_0055527,1
ISIC_0055528,1
ISIC_0055543,1
ISIC_0055546,1
ISIC_0055550,1
ISIC_0055562,1
ISIC_0055570,1
ISIC_0055572,2
ISIC_0055582,1
ISIC_0055613,2
ISIC_0055616,2
ISIC_0055618,-1
ISIC_0055622,0
ISIC_0055623,0
ISIC_0055624,1
ISIC_0055631,2
ISIC_0055643,2
ISIC_0055659,1
ISIC_0055665,0
ISIC_0055680,1
ISIC_0055684,1
ISIC_0055688,1
ISIC_0055690,1
ISIC_0055699,1
ISIC_0055701,0
ISIC_0055707,1
ISIC_0055709,0
ISIC_0055714,-1
ISIC_0055720,1
ISIC_0055733,1
ISIC_0055742,0
ISIC_0055743,1
ISIC_0055756,1
ISIC_0055759,-1
ISIC_0055764,0
ISIC_0055767,2
ISIC_0055771,-1
ISIC_0055776,0
ISIC_0055780,1
ISIC_0055781,1
ISIC_0055783,1
ISIC_0055788,0
ISIC_0055789,2
ISIC_0055796,1
ISIC_0055797,1
ISIC_0055799,-1
ISIC_0055802,1
ISIC_0055818,1
ISIC_0055820,1
ISIC_0055821,-1
ISIC_0055825,1
ISIC_0055828,1
ISIC_0055832,1
ISIC_0055840,2
ISIC_0055841,0
ISIC_0055854,-1
ISIC_0055859,2
ISIC_0055862,1
ISIC_0055871,0
ISIC_0055876,0
ISIC_0055887,0
ISIC_0055892,0
ISIC_0055896,-1
ISIC_0055899,2
ISIC_0055900,2
ISIC_0055905,1
ISIC_0055907,1
ISIC_0055911,1
ISIC_0055930,1
ISIC_0055931,1
ISIC_0055937,2
ISIC_0055938,0
ISIC_0055953,1
ISIC_0055954,0
ISIC_0055960,1
ISIC_0055967,0
ISIC_0055984,1
ISIC_0055999,2
ISIC_0056001,2
ISIC_0056007,1
ISIC_0056017,1
ISIC_0056019,1
ISIC_0056036,1
ISIC_0056041,-1
ISIC_0056044,-1
ISIC_0056047,1
ISIC_0056050,0
ISIC_0056051,0
ISIC_0056061,1
ISIC_0056063,-1
ISIC_0056079,0
ISIC_0056089,1
ISIC_0056092,1
ISIC_0056105,1
ISIC_0056113,1
ISIC_0056118,0
ISIC_0056130,2
ISIC_0056133,1
ISIC_0056136,1
ISIC_0056138,0
ISIC_0056141,1
ISIC_0056145,1
ISIC_0056152,1
ISIC_0056156,1
ISIC_0056167,0
ISIC_0056170,1
ISIC_0056181,1
ISIC_0056185,1
ISIC_0056186,1
ISIC_0056190,0
ISIC_0056192,1
ISIC_0056201,2
ISIC_0056202,1
ISIC_0056210,-1
ISIC_0056214,-1
ISIC_0056217,1
ISIC_0056221,0
ISIC_0056225,-1
ISIC_0056228,0
ISIC_0056232,1
ISIC_0056247,1
ISIC_0056261,0
ISIC_0056263,2
ISIC_0056269,1
ISIC_0056271,-1
ISIC_0056283,1
ISIC_0056292,1
ISIC_0056298,1
ISIC_0056309,2
ISIC_0056319,-1
ISIC_0056330,2
ISIC_0056337,-1
ISIC_0056345,-1
ISIC_0056347,1
ISIC_0056364,1
ISIC_0056382,2
ISIC_0056389,1
ISIC_0056392,2
ISIC_0056401,2
ISIC_0056403,2
ISIC_0056413,2
ISIC_0056415,-1
ISIC_0056422,1
ISIC_0056425,1
ISIC_0056428,1
ISIC_0056446,1
ISIC_0056447,0
ISIC_0056448,0
ISIC_0056449,-1
ISIC_0056454,0
ISIC_0056479,-1
ISIC_0056481,1
ISIC_0056483,1
ISIC_0056487,0
ISIC_0056501,1
ISIC_0056511,0
ISIC_0056525,1
ISIC_0056527,2
ISIC_0056531,0
ISIC_0056546,1
ISIC_0056551,2
ISIC_0056554,1
ISIC_0056572,1
ISIC_0056573,1
ISIC_0056601,1
ISIC_0056604,-1
ISIC_0056612,1
ISIC_0056614,0
ISIC_0056625,1
ISIC_0056626,1
ISIC_0056632,-1
ISIC_0056644,1
ISIC_0056652,0
ISIC_0056655,-1
ISIC_0056659,0
ISIC_0056660,2
ISIC_0056676,2
ISIC_0056677,1
ISIC_0056680,2
ISIC_0056683,1
ISIC_0056684,2
ISIC_0056688,2
ISIC_0056692,-1
ISIC_0056710,1
ISIC_0056717,-1
ISIC_0056719,2
ISIC_0056723,1
ISIC_0056725,-1
ISIC_0056728,-1
ISIC_0056729,0
ISIC_0056739,1
ISIC_0056740,1
ISIC_0056749,-1
ISIC_0056750,1
ISIC_0056751,0
ISIC_0056753,2
ISIC_0056770,1
ISIC_0056788,-1
ISIC_0056790,0
ISIC_0056796,1
ISIC_0056800,2
ISIC_0056806,0
ISIC_0056814,1
ISIC_0056816,1
ISIC_0056817,1
ISIC_0056819,1
ISIC_0056820,1
ISIC_0056844,0
ISIC_0056848,0
ISIC_0056849,-1
ISIC_0056851,1
ISIC_0056860,2
ISIC_0056863,0
ISIC_0056871,2
ISIC_0056876,0
ISIC_0056893,0
ISIC_0056900,1
ISIC_0056901,1
ISIC_0056902,1
ISIC_0056915,0
ISIC_0056921,1
ISIC_0056926,0
ISIC_0056938,1
ISIC_0056940,-1
ISIC_0056957,2
ISIC_0056967,1
ISIC_0056974,2
ISIC_0056981,-1
ISIC_0056984,1
ISIC_0056988,2
ISIC_0056991,1
ISIC_0057001,1
ISIC_0057003,1
ISIC_0057015,-1
ISIC_0057016,0
ISIC_0057019,1
ISIC_0057023,1
ISIC_0057025,0
ISIC_0057027,2
ISIC_0057033,0
ISIC_0057044,-1
ISIC_0057045,1
ISIC_0057048,1
ISIC_0057067,2
ISIC_0057083,-1
ISIC_0057089,1
ISIC_0057113,2
ISIC_0057141,1
ISIC_0057147,1
ISIC_0057148,1
ISIC_0057152,0
ISIC_0057154,1
ISIC_0057155,2
ISIC_0057164,0
ISIC_0057169,1
ISIC_0057171,1
ISIC_0057172,1
ISIC_0057188,-1
ISIC_0057192,1
ISIC_0057199,1
ISIC_0057204,0
ISIC_0057211,2
ISIC_0057234,0
ISIC_0057235,0
ISIC_0057244,1
ISIC_0057252,0
ISIC_0057257,1
ISIC_0057286,1
ISIC_0057302,-1
ISIC_0057306,0
ISIC_0057307,0
ISIC_0057313,-1
ISIC_0057315,-1
ISIC_0057317,0
ISIC_0057323,0
ISIC_0057324,2
ISIC_0057328,2
ISIC_0057331,2
ISIC_0057338,1
ISIC_0057344,1
ISIC_0057360,1
ISIC_0057362,0
ISIC_0057370,0
ISIC_0057371,1
ISIC_0057374,1
ISIC_0057390,0
ISIC_0057395,1
ISIC_0057397,1
ISIC_0057406,2
ISIC_0057408,0
ISIC_0057412,-1
ISIC_0057417,2
ISIC_0057436,0
ISIC_0057450,2
ISIC_0057457,1
ISIC_0057462,1
ISIC_0057465,0
ISIC_0057482,0
ISIC_0057496,1
ISIC_0057518,2
ISIC_0057531,1
ISIC_0057534,1
ISIC_0057535,0
ISIC_0057539,1
ISIC_0057545,1
ISIC_0057548,1
ISIC_0057554,1
ISIC_0057556,1
ISIC_0057557,1
ISIC_0057558,1
ISIC_0057559,1
ISIC_0057577,1
ISIC_0057591,1
ISIC_0057593,1
ISIC_0057594,0
ISIC_0057609,1
ISIC_0057611,-1
ISIC_0057615,-1
ISIC_0057617,0
ISIC_0057619,1
ISIC_0057621,-1
ISIC_0057634,2
ISIC_0057656,1
ISIC_0057661,2
ISIC_0057668,-1
ISIC_0057672,1
ISIC_0057685,2
ISIC_0057687,2
ISIC_0057700,1
ISIC_0057702,1
ISIC_0057716,1
ISIC_0057725,2
ISIC_0057731,1
ISIC_0057734,1
ISIC_0057736,1
ISIC_0057744,-1
ISIC_0057747,0
ISIC_0057753,0
ISIC_0057759,0
ISIC_0057762,0
ISIC_0057769,1
ISIC_0057771,-1
ISIC_0057782,0
ISIC_0057783,-1
ISIC_0057787,1
ISIC_0057791,2
ISIC_0057808,0
ISIC_0057815,1
ISIC_0057821,2
ISIC_0057828,1
ISIC_0057838,2
ISIC_0057841,1
ISIC_0057844,2
ISIC_0057848,0
ISIC_0057851,2
ISIC_0057864,1
ISIC_0057870,1
ISIC_0057881,2
ISIC_0057891,0
ISIC_0057898,1
ISIC_0057900,1
ISIC_0057913,2
ISIC_0057914,0
ISIC_0057921,1
ISIC_0057936,1
ISIC_0057938,2
ISIC_0057939,-1
ISIC_0057947,-1
ISIC_0057949,0
ISIC_0057953,1
ISIC_0057960,1
ISIC_0057968,0
ISIC_0057973,-1
ISIC_0057974,1
ISIC_0057976,2
ISIC_0057978,1
ISIC_0057980,2
ISIC_0057996,0
ISIC_0057999,-1
ISIC_0058000,0
ISIC_0058003,2
ISIC_0058007,0
ISIC_0058010,1
ISIC_0058015,1
ISIC_0058016,0
ISIC_0058021,2
ISIC_0058024,1
ISIC_0058028,2
ISIC_0058033,1
ISIC_0058040,0
ISIC_0058046,1
ISIC_0058047,0
ISIC_0058050,1
ISIC_0058059,1
ISIC_0058075,1
ISIC_0058081,1
ISIC_0058096,2
ISIC_0058097,-1
ISIC_0058098,-1
ISIC_0058115,0
ISIC_0058118,0
ISIC_0058125,1
ISIC_0058126,2
ISIC_0058127,1
ISIC_0058135,0
ISIC_0058136,0
ISIC_0058138,1
ISIC_0058151,1
ISIC_0058154,1
ISIC_0058164,0
ISIC_0058168,1
ISIC_0058170,1
ISIC_0058173,0
ISIC_0058176,1
ISIC_0058181,1
ISIC_0058204,1
ISIC_0058206,1
ISIC_0058214,0
ISIC_0058218,0
ISIC_0058229,1
ISIC_0058237,1
ISIC_0058245,1
ISIC_0058249,0
ISIC_0058255,-1
ISIC_0058270,-1
ISIC_0058281,1
ISIC_0058282,1
ISIC_0058284,2
ISIC_0058285,1
ISIC_0058298,1
ISIC_0058301,0
ISIC_0058307,0
ISIC_0058308,1
ISIC_0058315,-1
ISIC_0058319,2
ISIC_0058321,1
ISIC_0058331,1
ISIC_0058332,1
ISIC_0058334,2
ISIC_0058341,0
ISIC_0058344,0
ISIC_0058346,1
ISIC_0058354,-1
ISIC_0058368,2
ISIC_0058376,-1
ISIC_0058383,1
ISIC_0058391,1
ISIC_0058399,0
ISIC_0058407,0
ISIC_0058408,1
ISIC_0058418,-1
ISIC_0058425,1
ISIC_0058426,1
ISIC_0058428,0
ISIC_0058432,1
ISIC_0058439,0
ISIC_0058457,2
ISIC_0058458,-1
ISIC_0058475,0
ISIC_0058492,1
ISIC_0058496,1
ISIC_0058501,-1
ISIC_0058503,0
ISIC_0058504,1
ISIC_0058508,-1
ISIC_0058513,2
ISIC_0058526,1
ISIC_0058528,1
ISIC_0058544,0
ISIC_0058548,1
ISIC_0058550,1
ISIC_0058559,2
ISIC_0058569,1
ISIC_0058577,0
ISIC_0058580,2
ISIC_0058597,1
ISIC_0058599,1
ISIC_0058607,1
ISIC_0058612,1
ISIC_0058617,1
ISIC_0058621,2
ISIC_0058625,1
ISIC_0058629,2
ISIC_0058630,2
ISIC_0058643,0
ISIC_0058645,1
ISIC_0058648,2
ISIC_0058649,1
ISIC_0058655,2
ISIC_0058658,1
ISIC_0058663,1
ISIC_0058666,-1
ISIC_0058675,0
ISIC_0058676,1
ISIC_0058697,1
ISIC_0058708,1
ISIC_0058713,1
ISIC_0058716,1
ISIC_0058721,2
ISIC_0058723,1
ISIC_0058732,2
ISIC_0058734,1
ISIC_0058743,-1
ISIC_0058753,-1
ISIC_0058757,1
ISIC_0058763,0
ISIC_0058768,-1
ISIC_0058770,-1
ISIC_0058773,0
ISIC_0058781,-1
ISIC_0058786,2
ISIC_0058790,0
ISIC_0058791,-1
ISIC_0058792,-1
ISIC_0058794,-1
ISIC_0058798,2
ISIC_0058807,0
ISIC_0058818,1
ISIC_0058836,1
ISIC_0058838,1
ISIC_0058840,0
ISIC_0058851,-1
ISIC_0058858,1
ISIC_0058862,1
ISIC_0058863,1
ISIC_0058866,2
ISIC_0058875,1
ISIC_0058877,1
ISIC_0058880,0
ISIC_0058881,2
ISIC_0058887,-1
ISIC_0058918,-1
ISIC_0058926,1
ISIC_0058931,0
ISIC_0058947,1
ISIC_0058957,0
ISIC_0058959,0
ISIC_0059005,1
ISIC_0059023,2
ISIC_0059026,-1
ISIC_0059027,2
ISIC_0059029,1
ISIC_0059037,1
ISIC_0059042,0
ISIC_0059052,0
ISIC_0059065,1
ISIC_0059066,0
ISIC_0059074,1
ISIC_0059076,1
ISIC_0059077,0
ISIC_0059079,1
ISIC_0059082,2
ISIC_0059085,1
ISIC_0059089,-1
ISIC_0059090,0
ISIC_0059092,0
ISIC_0059093,1
ISIC_0059103,0
ISIC_0059104,2
ISIC_0059123,1
ISIC_0059137,0
ISIC_0059138,2
ISIC_0059140,1
ISIC_0059141,1
ISIC_0059147,2
ISIC_0059148,1
ISIC_0059160,1
ISIC_0059165,1
ISIC_0059169,1
ISIC_0059170,1
ISIC_0059171,1
ISIC_0059178,1
ISIC_0059188,1
ISIC_0059202,0
ISIC_0059209,0
ISIC_0059219,-1
ISIC_0059232,2
ISIC_0059237,1
ISIC_0059253,0
ISIC_0059264,1
ISIC_0059269,1
ISIC_0059270,-1
ISIC_0059272,1
ISIC_0059273,-1
ISIC_0059284,-1
ISIC_0059294,1
ISIC_0059313,-1
ISIC_0059314,1
ISIC_0059315,0
ISIC_0059316,-1
ISIC_0059318,1
ISIC_0059325,1
ISIC_0059330,1
ISIC_0059336,2
ISIC_0059343,1
ISIC_0059345,1
ISIC_0059346,2
ISIC_0059349,1
ISIC_0059350,0
ISIC_0059353,1
ISIC_0059361,1
ISIC_0059369,2
ISIC_0059375,-1
ISIC_0059382,-1
ISIC_0059386,2
ISIC_0059387,1
ISIC_0059398,0
ISIC_0059411,1
ISIC_0059415,1
ISIC_0059420,2
ISIC_0059421,1
ISIC_0059423,0
ISIC_0059424,1
ISIC_0059435,1
ISIC_0059444,-1
ISIC_0059446,2
ISIC_0059450,2
ISIC_0059473,0
ISIC_0059478,1
ISIC_0059482,1
ISIC_0059486,2
ISIC_0059493,-1
ISIC_0059506,2
ISIC_0059511,1
ISIC_0059512,1
ISIC_0059521,-1
ISIC_0059523,0
ISIC_0059525,0
ISIC_0059538,0
ISIC_0059541,2
ISIC_0059547,0
ISIC_0059551,1
ISIC_0059554,0
ISIC_0059568,0
ISIC_0059569,1
ISIC_0059593,-1
ISIC_0059595,-1
ISIC_0059597,0
ISIC_0059601,1
ISIC_0059605,1
ISIC_0059608,0
ISIC_0059611,-1
ISIC_0059628,1
ISIC_0059631,2
ISIC_0059632,1
ISIC_0059646,-1
ISIC_0059668,0
ISIC_0059669,1
ISIC_0059671,1
ISIC_0059686,1
ISIC_0059703,0
ISIC_0059707,-1
ISIC_0059708,0
ISIC_0059738,1
ISIC_0059739,2
ISIC_0059747,1
ISIC_0059750,1
ISIC_0059757,0
ISIC_0059763,1
ISIC_0059764,-1
ISIC_0059768,1
ISIC_0059770,1
ISIC_0059773,1
ISIC_0059774,-1
ISIC_0059777,0
ISIC_0059785,0
ISIC_0059786,1
ISIC_0059794,1
ISIC_0059804,1
ISIC_0059808,1
ISIC_0059809,0
ISIC_0059810,1
ISIC_0059814,1
ISIC_0059816,2
ISIC_0059830,2
ISIC_0059832,-1
ISIC_0059838,-1
ISIC_0059840,1
ISIC_0059855,1
ISIC_0059859,1
ISIC_0059866,1
ISIC_0059869,-1
ISIC_0059879,1
ISIC_0059881,2
ISIC_0059884,2
ISIC_0059890,0
ISIC_0059891,1
ISIC_0059892,1
ISIC_0059897,0
ISIC_0059904,1
ISIC_0059905,0
ISIC_0059919,2
ISIC_0059941,1
ISIC_0059948,1
ISIC_0059957,0
ISIC_0059958,1
ISIC_0059974,1
ISIC_0059978,2
ISIC_0059987,1
ISIC_0059992,1
ISIC_0060015,1
ISIC_0060022,0
ISIC_0060032,0
ISIC_0060033,1
ISIC_0060094,1
ISIC_0060096,2
ISIC_0060099,0
ISIC_0060104,0
ISIC_0060114,0
ISIC_0060118,0
ISIC_0060140,2
ISIC_0060143,2
ISIC_0060147,-1
ISIC_0060150,0
ISIC_0060153,-1
ISIC_0060154,0
ISIC_0060155,1
ISIC_0060159,0
ISIC_0060181,1
ISIC_0060194,2
ISIC_0060197,2
ISIC_0060201,-1
ISIC_0060212,1
ISIC_0060216,0
ISIC_0060218,1
ISIC_0060219,0
ISIC_0060222,1
ISIC_0060224,1
ISIC_0060233,0
ISIC_0060238,1
ISIC_0060239,0
ISIC_0060244,1
ISIC_0060248,1
ISIC_0060266,1
ISIC_0060270,1
ISIC_0060281,0
ISIC_0060297,1
ISIC_0060307,2
ISIC_0060308,1
ISIC_0060313,0
ISIC_0060315,1
ISIC_0060326,1
ISIC_0060340,2
ISIC_0060341,1
ISIC_0060342,1
ISIC_0060355,1
ISIC_0060367,2
ISIC_0060376,2
ISIC_0060377,1
ISIC_0060380,1
ISIC_0060386,-1
ISIC_0060393,1
ISIC_0060397,1
ISIC_0060399,0
ISIC_0060403,1
ISIC_0060428,-1
ISIC_0060446,1
ISIC_0060456,0
ISIC_0060459,1
ISIC_0060465,1
ISIC_0060487,1
ISIC_0060495,0
ISIC_0060507,0
ISIC_0060508,1
ISIC_0060510,1
ISIC_0060511,1
ISIC_0060525,1
ISIC_0060526,0
ISIC_0060528,1
ISIC_0060537,1
ISIC_0060538,-1
ISIC_0060548,1
ISIC_0060555,1
ISIC_0060556,1
ISIC_0060559,1
ISIC_0060577,-1
ISIC_0060583,1
ISIC_0060585,1
ISIC_0060586,-1
ISIC_0060589,1
ISIC_0060597,1
ISIC_0060610,0
ISIC_0060616,1
ISIC_0060624,1
ISIC_0060629,0
ISIC_0060630,-1
ISIC_0060654,2
ISIC_0060660,1
ISIC_0060665,0
ISIC_0060671,0
ISIC_0060672,1
ISIC_0060676,2
ISIC_0060679,1
ISIC_0060681,0
ISIC_0060693,1
ISIC_0060698,2
ISIC_0060700,-1
ISIC_0060713,1
ISIC_0060717,1
ISIC_0060718,1
ISIC_0060727,1
ISIC_0060728,0
ISIC_0060736,1
ISIC_0060741,1
ISIC_0060744,0
ISIC_0060751,2
ISIC_0060752,2
ISIC_0060760,1
ISIC_0060764,-1
ISIC_0060773,2
ISIC_0060795,0
ISIC_0060799,-1
ISIC_0060827,-1
ISIC_0060829,2
ISIC_0060832,1
ISIC_0060834,-1
ISIC_0060836,-1
ISIC_0060845,0
ISIC_0060873,-1
ISIC_0060883,-1
ISIC_0060886,-1
ISIC_0060892,0
ISIC_0060893,0
ISIC_0060897,1
ISIC_0060898,0
ISIC_0060911,0
ISIC_0060916,1
ISIC_0060934,-1
ISIC_0060936,0
ISIC_0060937,1
ISIC_0060946,2
ISIC_0060949,0
ISIC_0060955,1
ISIC_0060965,1
ISIC_0060967,-1
ISIC_0060968,0
ISIC_0060969,1
ISIC_0060971,0
ISIC_0060972,1
ISIC_0060978,1
ISIC_0060979,-1
ISIC_0060994,1
ISIC_0060999,0
ISIC_0061001,2
ISIC_0061002,-1
ISIC_0061003,1
ISIC_0061006,1
ISIC_0061008,1
ISIC_0061011,0
ISIC_0061021,-1
ISIC_0061025,-1
ISIC_0061029,0
ISIC_0061031,1
ISIC_0061032,-1
ISIC_0061034,1
ISIC_0061045,1
ISIC_0061049,1
ISIC_0061052,1
ISIC_0061060,0
ISIC_0061066,1
ISIC_0061067,-1
ISIC_0061070,0
ISIC_0061075,1
ISIC_0061077,0
ISIC_0061078,-1
ISIC_0061079,0
ISIC_0061085,1
ISIC_0061104,1
ISIC_0061108,0
ISIC_0061112,2
ISIC_0061131,0
ISIC_0061141,0
ISIC_0061152,1
ISIC_0061155,0
ISIC_0061158,0
ISIC_0061159,2
ISIC_0061166,1
ISIC_0061183,1
ISIC_0061185,1
ISIC_0061188,1
ISIC_0061189,0
ISIC_0061191,1
ISIC_0061194,2
ISIC_0061195,-1
ISIC_0061200,1
ISIC_0061224,1
ISIC_0061231,1
ISIC_0061244,1
ISIC_0061250,-1
ISIC_0061252,0
ISIC_0061257,2
ISIC_0061261,1
ISIC_0061279,2
ISIC_0061281,0
ISIC_0061297,2
ISIC_0061300,1
ISIC_0061315,1
ISIC_0061320,-1
ISIC_0061323,-1
ISIC_0061333,0
ISIC_0061334,0
ISIC_0061336,0
ISIC_0061345,2
ISIC_0061355,0
ISIC_0061359,1
ISIC_0061362,-1
ISIC_0061366,1
ISIC_0061369,0
ISIC_0061371,2
ISIC_0061377,1
