isic_id,cluster_label
ISIC_0010050,3
ISIC_0010054,-1
ISIC_0010056,3
ISIC_0010067,3
ISIC_0010080,3
ISIC_0010081,3
ISIC_0010089,3
ISIC_0010094,3
ISIC_0010106,3
ISIC_0010119,3
ISIC_0010120,3
ISIC_0010131,-1
ISIC_0010137,3
ISIC_0010140,3
ISIC_0010145,3
ISIC_0010148,3
ISIC_0010162,3
ISIC_0010164,3
ISIC_0010165,3
ISIC_0010171,3
ISIC_0010174,3
ISIC_0010189,3
ISIC_0010194,3
ISIC_0010207,3
ISIC_0010208,3
ISIC_0010210,3
ISIC_0010225,3
ISIC_0010231,3
ISIC_0010235,3
ISIC_0010240,3
ISIC_0010241,1
ISIC_0010245,3
ISIC_0010251,3
ISIC_0010265,3
ISIC_0010271,3
ISIC_0010280,3
ISIC_0010283,3
ISIC_0010288,3
ISIC_0010295,3
ISIC_0010299,3
ISIC_0010313,3
ISIC_0010319,3
ISIC_0010321,3
ISIC_0010322,3
ISIC_0010350,3
ISIC_0010358,3
ISIC_0010360,3
ISIC_0010364,3
ISIC_0010366,3
ISIC_0010369,3
ISIC_0010372,3
ISIC_0010380,3
ISIC_0010392,3
ISIC_0010393,3
ISIC_0010394,3
ISIC_0010396,3
ISIC_0010397,3
ISIC_0010398,3
ISIC_0010400,3
ISIC_0010401,3
ISIC_0010402,3
ISIC_0010407,3
ISIC_0010410,3
ISIC_0010413,3
ISIC_0010415,3
ISIC_0010417,3
ISIC_0010426,3
ISIC_0010432,3
ISIC_0010441,3
ISIC_0010466,3
ISIC_0010468,3
ISIC_0010469,3
ISIC_0010470,3
ISIC_0010476,3
ISIC_0010482,3
ISIC_0010486,3
ISIC_0010495,3
ISIC_0010514,3
ISIC_0010527,3
ISIC_0010532,3
ISIC_0010543,3
ISIC_0010550,3
ISIC_0010551,3
ISIC_0010555,3
ISIC_0010559,3
ISIC_0010564,3
ISIC_0010576,3
ISIC_0010579,3
ISIC_0010583,3
ISIC_0010587,3
ISIC_0010591,3
ISIC_0010596,3
ISIC_0010597,3
ISIC_0010608,3
ISIC_0010609,3
ISIC_0010611,3
ISIC_0010631,3
ISIC_0010644,3
ISIC_0010648,3
ISIC_0010653,3
ISIC_0010655,3
ISIC_0010707,3
ISIC_0010714,3
ISIC_0010723,3
ISIC_0010728,3
ISIC_0010729,3
ISIC_0010741,3
ISIC_0010749,3
ISIC_0010750,3
ISIC_0010757,3
ISIC_0010759,3
ISIC_0010764,3
ISIC_0010765,3
ISIC_0010766,3
ISIC_0010770,3
ISIC_0010772,3
ISIC_0010777,3
ISIC_0010782,3
ISIC_0010784,3
ISIC_0010785,3
ISIC_0010789,3
ISIC_0010790,3
ISIC_0010791,-1
ISIC_0010792,3
ISIC_0010803,3
ISIC_0010808,3
ISIC_0010809,3
ISIC_0010810,-1
ISIC_0010834,3
ISIC_0010852,3
ISIC_0010860,3
ISIC_0010862,3
ISIC_0010863,3
ISIC_0010866,3
ISIC_0010872,3
ISIC_0010876,3
ISIC_0010878,3
ISIC_0010883,-1
ISIC_0010890,3
ISIC_0010898,3
ISIC_0010900,3
ISIC_0010912,3
ISIC_0010917,3
ISIC_0010923,3
ISIC_0010938,3
ISIC_0010942,3
ISIC_0010965,3
ISIC_0010971,3
ISIC_0010977,3
ISIC_0010978,3
ISIC_0010979,3
ISIC_0010982,3
ISIC_0010993,3
ISIC_0010995,3
ISIC_0011007,3
ISIC_0011012,3
ISIC_0011030,3
ISIC_0011031,3
ISIC_0011039,3
ISIC_0011040,3
ISIC_0011042,3
ISIC_0011043,3
ISIC_0011045,3
ISIC_0011052,3
ISIC_0011057,3
ISIC_0011077,3
ISIC_0011099,3
ISIC_0011118,3
ISIC_0011122,3
ISIC_0011128,3
ISIC_0011130,3
ISIC_0011132,3
ISIC_0011135,3
ISIC_0011136,3
ISIC_0011137,3
ISIC_0011138,3
ISIC_0011139,3
ISIC_0011140,3
ISIC_0011151,3
ISIC_0011158,3
ISIC_0011161,3
ISIC_0011163,3
ISIC_0011166,3
ISIC_0011169,3
ISIC_0011176,3
ISIC_0011178,3
ISIC_0011181,3
ISIC_0011187,3
ISIC_0011193,3
ISIC_0011196,3
ISIC_0011209,3
ISIC_0011238,1
ISIC_0011239,3
ISIC_0011247,3
ISIC_0011256,3
ISIC_0011264,3
ISIC_0011267,3
ISIC_0011268,3
ISIC_0011269,3
ISIC_0011273,3
ISIC_0011305,3
ISIC_0011315,3
ISIC_0011337,3
ISIC_0011348,3
ISIC_0011350,3
ISIC_0011356,3
ISIC_0011366,3
ISIC_0011370,3
ISIC_0011374,3
ISIC_0011375,3
ISIC_0011381,3
ISIC_0011387,3
ISIC_0011388,3
ISIC_0011390,3
ISIC_0011391,-1
ISIC_0011399,3
ISIC_0011404,2
ISIC_0011405,2
ISIC_0011428,2
ISIC_0011429,2
ISIC_0011430,2
ISIC_0011434,2
ISIC_0011435,2
ISIC_0011437,2
ISIC_0011438,2
ISIC_0011439,2
ISIC_0011458,2
ISIC_0011460,2
ISIC_0011463,2
ISIC_0011471,2
ISIC_0011474,2
ISIC_0011480,2
ISIC_0011481,2
ISIC_0011482,2
ISIC_0011483,2
ISIC_0011484,2
ISIC_0011485,-1
ISIC_0011486,2
ISIC_0011487,2
ISIC_0011488,2
ISIC_0011489,2
ISIC_0011490,2
ISIC_0011491,2
ISIC_0011492,2
ISIC_0011493,2
ISIC_0011494,2
ISIC_0011501,2
ISIC_0011503,2
ISIC_0011504,2
ISIC_0011505,2
ISIC_0011506,2
ISIC_0011507,2
ISIC_0011508,2
ISIC_0011511,2
ISIC_0011514,2
ISIC_0011515,2
ISIC_0011516,2
ISIC_0011517,2
ISIC_0011518,2
ISIC_0011519,2
ISIC_0011520,2
ISIC_0011526,2
ISIC_0011527,2
ISIC_0011528,2
ISIC_0011529,2
ISIC_0011530,2
ISIC_0011531,2
ISIC_0011534,2
ISIC_0011537,2
ISIC_0011560,3
ISIC_0011566,2
ISIC_0011579,2
ISIC_0011589,2
ISIC_0011590,2
ISIC_0011591,2
ISIC_0011594,2
ISIC_0011610,2
ISIC_0011613,2
ISIC_0011614,2
ISIC_0011615,2
ISIC_0011616,2
ISIC_0011618,3
ISIC_0011628,-1
ISIC_0011649,2
ISIC_0011659,2
ISIC_0011684,2
ISIC_0011691,2
ISIC_0011692,2
ISIC_0011693,2
ISIC_0011694,2
ISIC_0011695,2
ISIC_0011696,2
ISIC_0011697,2
ISIC_0011698,2
ISIC_0011699,2
ISIC_0011700,2
ISIC_0011701,2
ISIC_0011702,2
ISIC_0011703,2
ISIC_0011704,2
ISIC_0011709,2
ISIC_0011710,2
ISIC_0011728,2
ISIC_0011729,2
ISIC_0011736,2
ISIC_0011743,2
ISIC_0011744,2
ISIC_0011758,2
ISIC_0011759,2
ISIC_0011764,2
ISIC_0011770,2
ISIC_0011771,2
ISIC_0011772,2
ISIC_0011773,2
ISIC_0011774,2
ISIC_0011778,2
ISIC_0011780,2
ISIC_0011782,2
ISIC_0011794,2
ISIC_0011797,2
ISIC_0011798,2
ISIC_0011799,2
ISIC_0011801,2
ISIC_0011802,2
ISIC_0011807,2
ISIC_0011808,2
ISIC_0011811,2
ISIC_0011812,2
ISIC_0011845,2
ISIC_0011846,2
ISIC_0011857,2
ISIC_0011858,2
ISIC_0011870,2
ISIC_0011872,-1
ISIC_0011873,-1
ISIC_0011874,-1
ISIC_0011875,-1
ISIC_0011876,-1
ISIC_0011877,-1
ISIC_0011878,-1
ISIC_0011879,-1
ISIC_0011892,2
ISIC_0011895,2
ISIC_0011898,2
ISIC_0011904,2
ISIC_0011921,2
ISIC_0011922,2
ISIC_0011923,-1
ISIC_0011930,2
ISIC_0011931,2
ISIC_0011933,2
ISIC_0011943,3
ISIC_0011944,-1
ISIC_0011947,2
ISIC_0011948,2
ISIC_0011949,2
ISIC_0011950,2
ISIC_0011951,2
ISIC_0011957,-1
ISIC_0011958,3
ISIC_0011975,2
ISIC_0011987,2
ISIC_0011996,2
ISIC_0011998,2
ISIC_0012000,2
ISIC_0012044,2
ISIC_0012047,2
ISIC_0012048,2
ISIC_0012049,2
ISIC_0012060,-1
ISIC_0012063,2
ISIC_0012066,2
ISIC_0012069,2
ISIC_0012081,2
ISIC_0012082,2
ISIC_0012083,3
ISIC_0012099,1
ISIC_0012112,-1
ISIC_0012137,1
ISIC_0012151,-1
ISIC_0012208,1
ISIC_0012258,3
ISIC_0012270,3
ISIC_0012288,1
ISIC_0012290,1
ISIC_0012298,1
ISIC_0012321,1
ISIC_0012348,1
ISIC_0012356,3
ISIC_0012369,1
ISIC_0012382,3
ISIC_0012391,1
ISIC_0012418,1
ISIC_0012425,1
ISIC_0012434,-1
ISIC_0012435,1
ISIC_0012450,1
ISIC_0012471,1
ISIC_0012472,1
ISIC_0012512,1
ISIC_0012571,3
ISIC_0012574,3
ISIC_0012577,3
ISIC_0012580,1
ISIC_0012592,3
ISIC_0012595,3
ISIC_0012610,3
ISIC_0012633,3
ISIC_0012678,1
ISIC_0012701,1
ISIC_0012756,1
ISIC_0012758,3
ISIC_0012843,-1
ISIC_0012887,1
ISIC_0012930,1
ISIC_0012988,1
ISIC_0012989,1
ISIC_0012990,1
ISIC_0013072,1
ISIC_0013073,1
ISIC_0013079,1
ISIC_0013141,-1
ISIC_0013184,1
ISIC_0013198,1
ISIC_0013232,1
ISIC_0013242,1
ISIC_0013258,1
ISIC_0013277,1
ISIC_0013321,1
ISIC_0013334,3
ISIC_0013359,1
ISIC_0013365,1
ISIC_0013374,1
ISIC_0013411,1
ISIC_0013427,1
ISIC_0013429,1
ISIC_0013444,3
ISIC_0013455,1
ISIC_0013457,1
ISIC_0013459,1
ISIC_0013460,3
ISIC_0013472,1
ISIC_0013473,1
ISIC_0013490,1
ISIC_0013491,1
ISIC_0013497,1
ISIC_0013499,1
ISIC_0013500,1
ISIC_0013501,1
ISIC_0013518,1
ISIC_0013525,1
ISIC_0013530,1
ISIC_0013548,1
ISIC_0013549,1
ISIC_0013565,1
ISIC_0013567,1
ISIC_0013572,1
ISIC_0013577,1
ISIC_0013578,1
ISIC_0013579,1
ISIC_0013581,1
ISIC_0013588,1
ISIC_0013594,1
ISIC_0013606,1
ISIC_0013610,1
ISIC_0013615,1
ISIC_0013617,-1
ISIC_0013618,1
ISIC_0013626,1
ISIC_0013634,1
ISIC_0013636,1
ISIC_0013639,1
ISIC_0013646,1
ISIC_0013651,3
ISIC_0013652,1
ISIC_0013663,1
ISIC_0013671,1
ISIC_0013672,1
ISIC_0013696,1
ISIC_0013702,3
ISIC_0013733,1
ISIC_0013736,1
ISIC_0013739,1
ISIC_0013740,1
ISIC_0013744,1
ISIC_0013762,1
ISIC_0013766,1
ISIC_0013767,1
ISIC_0013768,1
ISIC_0013769,1
ISIC_0013775,1
ISIC_0013777,1
ISIC_0013783,1
ISIC_0013813,1
ISIC_0013814,1
ISIC_0013815,1
ISIC_0013831,1
ISIC_0013832,3
ISIC_0013833,1
ISIC_0013839,1
ISIC_0013842,1
ISIC_0013844,1
ISIC_0013845,1
ISIC_0013861,1
ISIC_0013865,1
ISIC_0013867,1
ISIC_0013874,1
ISIC_0013908,1
ISIC_0013917,1
ISIC_0013936,1
ISIC_0013948,1
ISIC_0013953,1
ISIC_0013969,3
ISIC_0013972,-1
ISIC_0013975,3
ISIC_0013984,1
ISIC_0013987,1
ISIC_0013988,1
ISIC_0013992,1
ISIC_0013995,1
ISIC_0013997,1
ISIC_0014013,1
ISIC_0014037,3
ISIC_0014044,1
ISIC_0014049,1
ISIC_0014059,1
ISIC_0014061,1
ISIC_0014062,1
ISIC_0014072,1
ISIC_0014076,1
ISIC_0014077,1
ISIC_0014079,3
ISIC_0014082,1
ISIC_0014086,1
ISIC_0014088,1
ISIC_0014091,1
ISIC_0014092,1
ISIC_0014099,3
ISIC_0014103,1
ISIC_0014108,1
ISIC_0014110,1
ISIC_0014127,1
ISIC_0014129,1
ISIC_0014132,1
ISIC_0014133,1
ISIC_0014144,1
ISIC_0014148,1
ISIC_0014151,1
ISIC_0014156,1
ISIC_0014157,1
ISIC_0014160,1
ISIC_0014163,1
ISIC_0014165,1
ISIC_0014171,1
ISIC_0014173,1
ISIC_0014181,1
ISIC_0014183,1
ISIC_0014186,1
ISIC_0014187,1
ISIC_0014189,1
ISIC_0014190,1
ISIC_0014217,1
ISIC_0014219,1
ISIC_0014222,3
ISIC_0014229,1
ISIC_0014233,1
ISIC_0014238,1
ISIC_0014249,1
ISIC_0014270,1
ISIC_0014284,1
ISIC_0014288,1
ISIC_0014289,3
ISIC_0014290,-1
ISIC_0014291,-1
ISIC_0014302,1
ISIC_0014308,1
ISIC_0014316,1
ISIC_0014319,1
ISIC_0014324,1
ISIC_0014325,1
ISIC_0014327,1
ISIC_0014331,1
ISIC_0014336,1
ISIC_0014337,1
ISIC_0014347,1
ISIC_0014349,1
ISIC_0014357,1
ISIC_0014360,1
ISIC_0014361,1
ISIC_0014366,1
ISIC_0014369,1
ISIC_0014372,1
ISIC_0014377,1
ISIC_0014385,1
ISIC_0014395,1
ISIC_0014400,1
ISIC_0014422,1
ISIC_0014423,1
ISIC_0014428,1
ISIC_0014434,1
ISIC_0014454,1
ISIC_0014476,1
ISIC_0014478,1
ISIC_0014480,1
ISIC_0014486,1
ISIC_0014489,1
ISIC_0014501,1
ISIC_0014506,1
ISIC_0014507,1
ISIC_0014513,1
ISIC_0014525,1
ISIC_0014527,1
ISIC_0014541,1
ISIC_0014543,1
ISIC_0014545,1
ISIC_0014546,1
ISIC_0014548,3
ISIC_0014557,1
ISIC_0014558,1
ISIC_0014559,1
ISIC_0014663,2
ISIC_0014666,2
ISIC_0014671,2
ISIC_0014681,2
ISIC_0014688,2
ISIC_0014689,2
ISIC_0014690,2
ISIC_0014703,2
ISIC_0014722,2
ISIC_0014727,2
ISIC_0014766,2
ISIC_0014772,2
ISIC_0014784,2
ISIC_0014788,2
ISIC_0014790,3
ISIC_0014795,2
ISIC_0014800,2
ISIC_0014809,2
ISIC_0014813,2
ISIC_0014826,3
ISIC_0014832,2
ISIC_0014852,2
ISIC_0014857,2
ISIC_0014858,2
ISIC_0014862,2
ISIC_0014864,2
ISIC_0014871,2
ISIC_0014872,2
ISIC_0014873,2
ISIC_0014874,2
ISIC_0014877,2
ISIC_0014880,2
ISIC_0014883,3
ISIC_0014891,2
ISIC_0014892,2
ISIC_0014893,2
ISIC_0014897,2
ISIC_0014900,2
ISIC_0014912,2
ISIC_0014918,-1
ISIC_0014919,3
ISIC_0014920,3
ISIC_0014924,2
ISIC_0014928,-1
ISIC_0014931,2
ISIC_0014935,2
ISIC_0014951,2
ISIC_0014953,2
ISIC_0014963,2
ISIC_0014970,2
ISIC_0014975,-1
ISIC_0014979,2
ISIC_0014980,2
ISIC_0014982,2
ISIC_0014983,2
ISIC_0014985,3
ISIC_0014987,2
ISIC_0014999,2
ISIC_0015004,-1
ISIC_0015005,2
ISIC_0015041,2
ISIC_0015045,2
ISIC_0015050,-1
ISIC_0015065,2
ISIC_0015067,-1
ISIC_0015073,2
ISIC_0015079,2
ISIC_0015082,2
ISIC_0015083,2
ISIC_0015088,2
ISIC_0015096,2
ISIC_0015106,2
ISIC_0015109,2
ISIC_0015114,2
ISIC_0015115,-1
ISIC_0015116,2
ISIC_0015119,2
ISIC_0015120,2
ISIC_0015122,2
ISIC_0015124,3
ISIC_0015127,2
ISIC_0015128,3
ISIC_0015132,2
ISIC_0015133,3
ISIC_0015136,2
ISIC_0015141,2
ISIC_0015142,2
ISIC_0015143,2
ISIC_0015145,2
ISIC_0015156,2
ISIC_0015163,2
ISIC_0015166,2
ISIC_0015167,3
ISIC_0015169,3
ISIC_0015178,-1
ISIC_0015180,2
ISIC_0015185,2
ISIC_0015189,2
ISIC_0015190,2
ISIC_0015191,2
ISIC_0015192,2
ISIC_0015193,2
ISIC_0015194,2
ISIC_0015196,3
ISIC_0015197,3
ISIC_0015204,2
ISIC_0015205,2
ISIC_0015206,2
ISIC_0015213,2
ISIC_0015219,2
ISIC_0015228,3
ISIC_0015229,2
ISIC_0015230,2
ISIC_0015236,-1
ISIC_0015243,-1
ISIC_0015246,2
ISIC_0015248,2
ISIC_0015251,2
ISIC_0015256,2
ISIC_0015266,2
ISIC_0015277,2
ISIC_0015284,-1
ISIC_0015288,2
ISIC_0015289,2
ISIC_0015314,2
ISIC_0015316,3
ISIC_0015317,2
ISIC_0015318,2
ISIC_0015332,3
ISIC_0015336,2
ISIC_0015343,2
ISIC_0015356,2
ISIC_0015377,3
ISIC_0015433,2
ISIC_0015434,2
ISIC_0015441,-1
ISIC_0015442,3
ISIC_0015457,-1
ISIC_0015458,-1
ISIC_0015477,2
ISIC_0015503,3
ISIC_0015508,2
ISIC_0015514,3
ISIC_0015517,3
ISIC_0015519,3
ISIC_0015522,2
ISIC_0015523,2
ISIC_0015533,2
ISIC_0015565,2
ISIC_0015575,2
ISIC_0015595,2
ISIC_0015608,2
ISIC_0015619,3
ISIC_0016080,1
ISIC_0016081,1
ISIC_0016082,1
ISIC_0016084,1
ISIC_0016085,1
ISIC_0016092,1
ISIC_0016094,3
ISIC_0016112,1
ISIC_0016114,3
ISIC_0016123,1
ISIC_0016127,1
ISIC_0016128,1
ISIC_0016131,3
ISIC_0016133,3
ISIC_0016137,1
ISIC_0016139,1
ISIC_0016145,1
ISIC_0016153,1
ISIC_0016161,1
ISIC_0016162,3
ISIC_0016438,3
ISIC_0016911,3
ISIC_0017350,3
ISIC_0017399,3
ISIC_0017411,3
ISIC_0017414,3
ISIC_0017415,3
ISIC_0017422,3
ISIC_0017428,3
ISIC_0017431,3
ISIC_0017434,3
ISIC_0017436,3
ISIC_0017443,3
ISIC_0017448,2
ISIC_0017451,3
ISIC_0017453,3
ISIC_0017455,3
ISIC_0017460,3
ISIC_0017485,3
ISIC_0017486,3
ISIC_0017856,3
ISIC_0018039,3
ISIC_0018040,3
ISIC_0019315,3
ISIC_0019334,3
ISIC_0019335,3
ISIC_0019432,3
ISIC_0020491,3
ISIC_0020963,3
ISIC_0020975,3
ISIC_0020977,3
ISIC_0020978,3
ISIC_0020985,3
ISIC_0020986,3
ISIC_0020987,3
ISIC_0020988,3
ISIC_0020998,3
ISIC_0021009,3
ISIC_0021020,3
ISIC_0021094,3
ISIC_0021095,3
ISIC_0021125,3
ISIC_0021136,3
ISIC_0021147,3
ISIC_0021155,3
ISIC_0021162,3
ISIC_0021166,3
ISIC_0021167,3
ISIC_0021168,3
ISIC_0021172,3
ISIC_0021187,3
ISIC_0021188,3
ISIC_0021189,3
ISIC_0021194,3
ISIC_0021205,3
ISIC_0021271,3
ISIC_0021282,3
ISIC_0021293,3
ISIC_0021295,3
ISIC_0021296,3
ISIC_0021297,3
ISIC_0021328,3
ISIC_0021329,3
ISIC_0021330,3
ISIC_0021339,3
ISIC_0021340,-1
ISIC_0021341,3
ISIC_0021382,3
ISIC_0021383,3
ISIC_0021384,3
ISIC_0021390,3
ISIC_0021391,3
ISIC_0021399,3
ISIC_0021400,3
ISIC_0021401,3
ISIC_0021405,3
ISIC_0021407,3
ISIC_0021408,3
ISIC_0021426,3
ISIC_0021427,3
ISIC_0021428,3
ISIC_0021432,3
ISIC_0021434,3
ISIC_0021435,3
ISIC_0021439,3
ISIC_0021440,3
ISIC_0021441,3
ISIC_0021442,3
ISIC_0021443,3
ISIC_0021446,3
ISIC_0021473,3
ISIC_0021474,3
ISIC_0021475,3
ISIC_0021480,3
ISIC_0021481,3
ISIC_0021482,3
ISIC_0021491,3
ISIC_0021492,3
ISIC_0021493,3
ISIC_0021497,3
ISIC_0021498,3
ISIC_0021500,3
ISIC_0021530,3
ISIC_0021531,3
ISIC_0021533,3
ISIC_0021534,3
ISIC_0021535,3
ISIC_0021536,3
ISIC_0021542,3
ISIC_0021543,3
ISIC_0021544,3
ISIC_0021611,3
ISIC_0021622,3
ISIC_0021627,3
ISIC_0021646,3
ISIC_0021647,3
ISIC_0021648,3
ISIC_0021687,3
ISIC_0021688,3
ISIC_0021689,3
ISIC_0021706,3
ISIC_0021708,3
ISIC_0021709,3
ISIC_0021710,3
ISIC_0021711,3
ISIC_0021713,3
ISIC_0021728,3
ISIC_0021729,3
ISIC_0021730,3
ISIC_0021745,3
ISIC_0021746,3
ISIC_0021747,3
ISIC_0021768,3
ISIC_0021770,3
ISIC_0021771,3
ISIC_0021772,3
ISIC_0021780,3
ISIC_0021781,3
ISIC_0021782,3
ISIC_0021783,3
ISIC_0021784,3
ISIC_0021785,3
ISIC_0021786,3
ISIC_0021787,3
ISIC_0021789,3
ISIC_0021800,3
ISIC_0021801,3
ISIC_0021802,3
ISIC_0021803,3
ISIC_0021804,3
ISIC_0021805,3
ISIC_0021816,3
ISIC_0021818,3
ISIC_0021819,3
ISIC_0021850,3
ISIC_0021851,3
ISIC_0021896,3
ISIC_0021897,3
ISIC_0021898,3
ISIC_0021899,3
ISIC_0021900,3
ISIC_0021901,3
ISIC_0021908,3
ISIC_0021917,3
ISIC_0021921,3
ISIC_0021925,3
ISIC_0021926,3
ISIC_0021927,3
ISIC_0021967,3
ISIC_0021969,3
ISIC_0021970,3
ISIC_0021971,3
ISIC_0021972,3
ISIC_0021973,3
ISIC_0021974,3
ISIC_0021975,3
ISIC_0021976,3
ISIC_0021977,3
ISIC_0021978,3
ISIC_0021979,3
ISIC_0021980,3
ISIC_0021981,3
ISIC_0021985,3
ISIC_0021996,3
ISIC_0021997,3
ISIC_0022000,3
ISIC_0022003,3
ISIC_0022009,3
ISIC_0022010,3
ISIC_0022011,3
ISIC_0022012,3
ISIC_0022013,3
ISIC_0022022,3
ISIC_0022048,3
ISIC_0022059,3
ISIC_0022066,3
ISIC_0022067,3
ISIC_0022068,3
ISIC_0022069,3
ISIC_0022070,3
ISIC_0022071,3
ISIC_0022073,3
ISIC_0022075,3
ISIC_0022076,3
ISIC_0022077,3
ISIC_0022078,3
ISIC_0022079,3
ISIC_0022080,3
ISIC_0022081,3
ISIC_0022082,3
ISIC_0022083,3
ISIC_0022102,3
ISIC_0022113,3
ISIC_0022123,3
ISIC_0022124,3
ISIC_0022125,3
ISIC_0022154,3
ISIC_0022155,3
ISIC_0022156,3
ISIC_0022157,3
ISIC_0022180,3
ISIC_0022195,3
ISIC_0022196,3
ISIC_0022197,3
ISIC_0022198,3
ISIC_0022199,3
ISIC_0022245,3
ISIC_0022246,3
ISIC_0022254,3
ISIC_0022255,3
ISIC_0022256,3
ISIC_0022286,3
ISIC_0022304,3
ISIC_0022305,3
ISIC_0022306,3
ISIC_0022307,3
ISIC_0022308,3
ISIC_0022311,3
ISIC_0022312,3
ISIC_0022313,3
ISIC_0022314,3
ISIC_0022315,3
ISIC_0022316,3
ISIC_0022317,3
ISIC_0022318,3
ISIC_0022319,3
ISIC_0022321,3
ISIC_0022322,3
ISIC_0022327,3
ISIC_0022328,3
ISIC_0022329,3
ISIC_0022330,3
ISIC_0022332,3
ISIC_0022338,3
ISIC_0022339,3
ISIC_0022340,3
ISIC_0022378,3
ISIC_0022379,3
ISIC_0022380,3
ISIC_0022381,3
ISIC_0022382,3
ISIC_0022383,3
ISIC_0022384,3
ISIC_0022385,3
ISIC_0022397,3
ISIC_0022398,3
ISIC_0022399,3
ISIC_0022437,3
ISIC_0022439,3
ISIC_0022440,3
ISIC_0022442,3
ISIC_0022463,3
ISIC_0022474,3
ISIC_0022570,3
ISIC_0022571,3
ISIC_0022572,3
ISIC_0022573,3
ISIC_0022574,3
ISIC_0022597,3
ISIC_0022601,3
ISIC_0022602,3
ISIC_0022603,3
ISIC_0022604,3
ISIC_0022615,3
ISIC_0022616,3
ISIC_0022617,3
ISIC_0022624,3
ISIC_0022660,3
ISIC_0022679,3
ISIC_0022682,3
ISIC_0022683,3
ISIC_0022684,3
ISIC_0022685,3
ISIC_0022686,3
ISIC_0022783,3
