isic_id,umap_x,umap_y
ISIC_0000283,5.719916,11.871405
ISIC_0000287,5.9479795,5.937655
ISIC_0000290,5.642905,12.1233015
ISIC_0000291,5.9888062,6.205629
ISIC_0000292,5.6343083,7.274841
ISIC_0000294,6.1973157,6.9066114
ISIC_0000296,5.2370853,6.797902
ISIC_0000305,5.2742405,7.707007
ISIC_0000390,6.13596,12.064753
ISIC_0000393,7.962806,9.696977
ISIC_0000394,6.222012,8.99115
ISIC_0000395,6.657628,5.7724037
ISIC_0000398,7.568184,10.818063
ISIC_0000399,6.629749,9.153291
ISIC_0000400,5.6955943,9.51546
ISIC_0000401,4.966309,9.837092
ISIC_0000402,7.848431,9.796903
ISIC_0000404,6.6137805,10.609426
ISIC_0000405,5.0521836,8.292108
ISIC_0000406,6.860829,9.257593
ISIC_0000410,7.6683755,7.033796
ISIC_0000411,8.657802,9.211407
ISIC_0000412,6.2871647,7.525307
ISIC_0000413,6.625682,9.281313
ISIC_0000414,5.0009637,8.625419
ISIC_0000415,6.1452217,9.2168045
ISIC_0000417,6.204757,10.776063
ISIC_0000420,6.318356,6.7890315
ISIC_0000428,4.888007,9.744818
ISIC_0000429,3.449005,12.121368
ISIC_0000432,6.7305236,9.358938
ISIC_0000434,6.894603,5.2634845
ISIC_0000438,6.8454986,9.577781
ISIC_0000440,4.7221875,8.816763
ISIC_0000441,6.2481003,6.8803043
ISIC_0000444,5.6888733,7.601704
ISIC_0000445,6.9458947,4.4041014
ISIC_0000446,4.899669,8.470704
ISIC_0000450,6.510189,10.489452
ISIC_0000459,6.828341,7.858976
ISIC_0000462,7.700896,8.255757
ISIC_0000463,9.116395,9.469464
ISIC_0000466,7.233736,11.47282
ISIC_0000469,7.3380966,10.938868
ISIC_0000482,7.316176,11.664866
ISIC_0000484,7.5801287,11.220325
ISIC_0000487,6.051616,8.185882
ISIC_0000502,7.4591265,8.484271
ISIC_0000511,7.3935533,10.921782
ISIC_0000513,7.3571186,11.559509
ISIC_0000516,5.6698456,5.8500605
ISIC_0000517,7.626882,10.967402
ISIC_0000518,8.993214,10.389218
ISIC_0000519,6.6275606,10.305451
ISIC_0000520,4.909292,8.419204
ISIC_0000521,5.7301884,6.612002
ISIC_0000522,6.7796664,7.6022205
ISIC_0000531,6.7400837,6.314605
ISIC_0000533,6.605278,6.7880883
ISIC_0000547,7.475635,8.255067
ISIC_0000548,6.8372173,8.549574
ISIC_0000549,6.909435,8.775175
ISIC_0000551,7.02557,10.599641
ISIC_0000552,7.646004,12.119902
ISIC_0000553,6.0452724,8.218044
ISIC_0000554,6.9098015,8.674367
ISIC_0000555,7.2669606,6.38334
ISIC_0001100,7.11384,4.646872
ISIC_0001101,6.7206,9.211827
ISIC_0001102,5.4482813,6.3576927
ISIC_0001103,6.5928054,6.1621876
ISIC_0001105,7.7386913,4.5362115
ISIC_0001106,8.277821,6.8956494
ISIC_0001108,5.367905,12.628755
ISIC_0001110,8.536819,9.95255
ISIC_0001116,6.525068,8.799489
ISIC_0001118,7.235786,11.552402
ISIC_0001119,8.010278,4.6638775
ISIC_0001121,6.6196966,4.590292
ISIC_0001124,6.641324,9.190139
ISIC_0001125,3.7238555,11.962884
ISIC_0001126,7.419581,5.456869
ISIC_0001127,6.109325,10.71566
ISIC_0001128,7.608321,4.865024
ISIC_0001131,9.35641,9.365374
ISIC_0001132,5.0369735,7.0656123
ISIC_0001133,5.6915727,11.959086
ISIC_0001134,6.937142,4.2697535
ISIC_0001135,6.525169,12.01205
ISIC_0001137,8.086113,9.626621
ISIC_0001138,4.298976,9.180799
ISIC_0001140,5.649943,5.981912
ISIC_0001141,7.0460105,9.072708
ISIC_0001142,5.256627,6.631059
ISIC_0001143,6.937373,9.453474
ISIC_0001148,6.7314296,10.621772
ISIC_0001151,6.6792636,7.498201
ISIC_0001152,3.099776,7.5373783
ISIC_0001154,4.3165083,10.304116
ISIC_0001157,5.2548547,6.742035
ISIC_0009868,5.9906864,6.798332
ISIC_0009882,7.215851,11.539569
ISIC_0009890,6.620933,9.303115
ISIC_0009898,6.2588344,6.6991177
ISIC_0009905,7.2433004,4.68092
ISIC_0009913,7.7530413,9.564216
ISIC_0009916,4.511761,9.714628
ISIC_0009918,4.2937317,11.803559
ISIC_0009924,5.12124,8.8695755
ISIC_0009927,6.833053,4.3207636
ISIC_0009934,5.1325917,10.226903
ISIC_0009950,7.588901,4.708562
ISIC_0009955,7.0823617,4.7701044
ISIC_0009960,6.9179344,4.5715103
ISIC_0009971,7.8605685,6.8161793
ISIC_0009993,7.2556596,10.26627
ISIC_0010000,5.255612,7.647567
ISIC_0010007,4.79652,9.748369
ISIC_0010011,7.229436,5.039635
ISIC_0010016,6.96656,4.2583957
ISIC_0010023,5.7105026,5.9431505
ISIC_0010024,5.656204,7.2922573
ISIC_0010029,5.511029,7.4351263
ISIC_0010034,5.728665,6.4292164
ISIC_0010036,6.8773417,11.126277
ISIC_0010039,6.2105637,7.511911
ISIC_0010049,5.8625526,8.153574
ISIC_0010050,5.037476,8.05144
ISIC_0010054,8.05332,9.467447
ISIC_0010056,5.2816896,10.471914
ISIC_0010067,5.654909,7.6574697
ISIC_0010080,5.895005,6.7007756
ISIC_0010081,4.1949363,9.972041
ISIC_0010089,7.287809,4.3206124
ISIC_0010094,5.752673,5.7876635
ISIC_0010106,8.016127,10.954585
ISIC_0010119,6.8140235,4.557671
ISIC_0010120,4.8852944,11.494447
ISIC_0010131,3.111514,7.5504065
ISIC_0010137,7.9355736,4.6253157
ISIC_0010140,7.4791465,12.106244
ISIC_0010145,8.105057,6.8936973
ISIC_0010148,6.6733646,10.526756
ISIC_0010162,5.14339,10.491528
ISIC_0010164,4.680271,8.4848795
ISIC_0010165,6.0975356,9.198969
ISIC_0010171,8.951893,9.215797
ISIC_0010174,7.7702036,5.503685
ISIC_0010189,5.0933986,8.239242
ISIC_0010194,6.705753,10.153817
ISIC_0010207,4.0372286,10.063569
ISIC_0010208,5.2955556,7.4875464
ISIC_0010210,8.8336315,9.010204
ISIC_0010225,8.108204,6.869989
ISIC_0010231,6.7168093,9.231581
ISIC_0010235,6.099668,10.7573805
ISIC_0010240,6.2500396,7.780885
ISIC_0010241,8.024203,6.9198804
ISIC_0010245,5.3073053,10.184142
ISIC_0010251,8.123483,6.5868077
ISIC_0010265,7.1083355,7.8663034
ISIC_0010271,6.5269647,8.410639
ISIC_0010280,7.9022064,6.9141045
ISIC_0010283,5.6866975,5.892083
ISIC_0010288,8.960611,8.990531
ISIC_0010295,5.31535,11.077995
ISIC_0010299,7.6173506,6.0943055
ISIC_0010313,7.1385202,4.4233336
ISIC_0010319,6.5258045,5.2763424
ISIC_0010321,6.3347497,7.9343457
ISIC_0010322,5.333566,10.181858
ISIC_0010350,6.345622,6.810794
ISIC_0010358,8.098491,6.3495317
ISIC_0010360,7.2125554,5.2447205
ISIC_0010364,7.240203,5.2640314
ISIC_0010366,6.6396403,8.279339
ISIC_0010369,6.271924,9.223516
ISIC_0010372,5.527815,6.9995747
ISIC_0010380,7.1482177,5.926823
ISIC_0010392,7.830248,11.974173
ISIC_0010393,5.262028,7.9535
ISIC_0010394,5.8319297,6.7751675
ISIC_0010396,4.884037,9.82282
ISIC_0010397,8.069506,6.804603
ISIC_0010398,5.355141,6.7022986
ISIC_0010400,4.21561,10.2315445
ISIC_0010401,7.8336453,12.003588
ISIC_0010402,6.958524,8.025413
ISIC_0010407,6.5519514,9.503705
ISIC_0010410,5.446332,6.480789
ISIC_0010413,5.068725,10.155972
ISIC_0010415,6.3586082,8.748331
ISIC_0010417,6.552949,10.665451
ISIC_0010426,5.997408,7.3201733
ISIC_0010432,6.369085,8.035942
ISIC_0010441,7.766009,4.9965796
ISIC_0010466,8.007472,6.795649
ISIC_0010468,6.736244,10.180844
ISIC_0010469,4.905182,9.83073
ISIC_0010470,6.433926,7.0211782
ISIC_0010476,7.123954,6.5438013
ISIC_0010482,4.515649,9.807267
ISIC_0010486,6.649073,9.565873
ISIC_0010495,5.4599705,7.6633387
ISIC_0010514,8.030025,6.8543525
ISIC_0010527,5.6912646,7.545799
ISIC_0010532,7.0442758,6.6042275
ISIC_0010543,5.5942764,6.515552
ISIC_0010550,6.006077,10.755408
ISIC_0010551,5.093454,8.061671
ISIC_0010555,7.684536,7.0868497
ISIC_0010559,3.7795026,11.773859
ISIC_0010564,5.6057944,9.998077
ISIC_0010576,5.6624665,6.253057
ISIC_0010579,4.861356,9.225602
ISIC_0010583,6.3552756,9.819715
ISIC_0010587,8.339266,6.7344556
ISIC_0010591,5.714996,7.1460366
ISIC_0010596,7.873644,9.831509
ISIC_0010597,6.4344296,11.910254
ISIC_0010608,8.0665655,9.531509
ISIC_0010609,7.2367535,5.3515835
ISIC_0010611,6.1229277,7.3953924
ISIC_0010631,7.5391808,10.160722
ISIC_0010644,6.490138,6.783744
ISIC_0010648,6.3326826,6.736904
ISIC_0010653,5.6786995,6.181248
ISIC_0010655,3.985583,9.868266
ISIC_0010707,5.707362,6.716774
ISIC_0010714,5.4851365,12.227896
ISIC_0010723,6.7376614,10.042134
ISIC_0010728,6.617299,9.266109
ISIC_0010729,5.363034,6.8740635
ISIC_0010741,6.046124,7.5085964
ISIC_0010749,6.4369006,7.4509125
ISIC_0010750,6.6104574,9.168452
ISIC_0010757,6.9844995,5.180454
ISIC_0010759,6.7556705,11.291792
ISIC_0010764,6.4580426,8.328595
ISIC_0010765,5.5670257,8.068358
ISIC_0010766,6.3996167,4.4122777
ISIC_0010770,6.187745,4.330998
ISIC_0010772,7.6985717,5.4936585
ISIC_0010777,7.8776793,4.5144997
ISIC_0010782,6.9734826,8.046204
ISIC_0010784,6.4162054,8.922449
ISIC_0010785,6.435975,7.9045935
ISIC_0010789,8.354195,9.67299
ISIC_0010790,4.1336308,9.24849
ISIC_0010791,5.7757688,8.377038
ISIC_0010792,4.1428127,9.745772
ISIC_0010803,7.094812,4.847295
ISIC_0010808,7.5981083,6.9112964
ISIC_0010809,4.955381,8.206264
ISIC_0010810,3.1805968,7.5966234
ISIC_0010834,7.1371255,4.860054
ISIC_0010852,6.8917465,4.417314
ISIC_0010860,7.517516,4.72217
ISIC_0010862,8.402399,6.7851353
ISIC_0010863,6.647485,11.041972
ISIC_0010866,6.8268776,10.662108
ISIC_0010872,6.5188823,9.755558
ISIC_0010876,6.276713,6.874338
ISIC_0010878,6.480598,8.698426
ISIC_0010883,8.226845,6.9125786
ISIC_0010890,4.150581,10.2495165
ISIC_0010898,6.4865656,4.80315
ISIC_0010900,7.3280907,5.66937
ISIC_0010912,7.127303,8.470521
ISIC_0010917,6.598089,10.0466585
ISIC_0010923,6.544203,6.180602
ISIC_0010938,6.306987,8.967937
ISIC_0010942,3.9440215,11.636746
ISIC_0010965,6.789338,11.612677
ISIC_0010971,6.5967555,9.757627
ISIC_0010977,6.6088486,7.038576
ISIC_0010978,6.999302,5.3088713
ISIC_0010979,5.129082,8.940777
ISIC_0010982,4.0617943,10.120356
ISIC_0010993,4.2723684,9.232536
ISIC_0010995,6.091461,5.685383
ISIC_0011007,4.697725,9.87579
ISIC_0011012,7.8441916,6.193909
ISIC_0011030,8.402776,7.009403
ISIC_0011031,8.220559,9.658377
ISIC_0011039,6.270933,10.588505
ISIC_0011040,7.752239,6.4298224
ISIC_0011042,4.1522145,9.328477
ISIC_0011043,5.635435,6.2031846
ISIC_0011045,6.7205296,10.25542
ISIC_0011052,5.251996,9.324009
ISIC_0011057,6.950082,4.243634
ISIC_0011077,4.684919,8.62917
ISIC_0011099,7.463985,4.7276793
ISIC_0011118,6.869553,5.138938
ISIC_0011122,6.5784426,9.582266
ISIC_0011128,4.11264,9.808791
ISIC_0011130,7.7523603,9.8720875
ISIC_0011132,8.101136,9.3782835
ISIC_0011135,7.263604,4.6245103
ISIC_0011136,5.311177,7.306619
ISIC_0011137,7.932498,11.245356
ISIC_0011138,4.783799,9.689801
ISIC_0011139,5.122698,8.040103
ISIC_0011140,7.221786,4.5129967
ISIC_0011151,6.1870375,9.120012
ISIC_0011158,6.634219,8.937606
ISIC_0011161,5.307828,6.7233677
ISIC_0011163,7.033285,4.302312
ISIC_0011166,5.2465897,7.9654846
ISIC_0011169,7.9602647,4.5721602
ISIC_0011176,5.7305193,5.963656
ISIC_0011178,4.537179,9.976723
ISIC_0011181,4.702401,9.689846
ISIC_0011187,5.5442767,7.0199413
ISIC_0011193,7.6893306,6.9485297
ISIC_0011196,5.1699133,8.048496
ISIC_0011209,5.845848,9.363341
ISIC_0011238,7.6663513,6.5771747
ISIC_0011239,5.0887237,8.123036
ISIC_0011247,6.877759,10.981647
ISIC_0011256,7.836327,4.588226
ISIC_0011264,4.1902084,10.074209
ISIC_0011267,7.7599216,7.0401354
ISIC_0011268,5.987977,12.17413
ISIC_0011269,7.115293,4.676147
ISIC_0011273,6.1600323,8.868181
ISIC_0011305,6.639528,5.7369237
ISIC_0011315,7.9390507,9.728513
ISIC_0011337,8.011914,9.547339
ISIC_0011348,6.5001636,10.993856
ISIC_0011350,6.9473925,11.544643
ISIC_0011356,5.4999433,10.858207
ISIC_0011366,5.718779,6.556205
ISIC_0011370,6.4561486,9.119192
ISIC_0011374,6.429689,10.176598
ISIC_0011375,5.0781913,10.2003355
ISIC_0011381,5.6406956,9.791989
ISIC_0011387,7.208145,11.4867935
ISIC_0011388,7.052747,6.8947663
ISIC_0011390,6.931322,10.086466
ISIC_0011391,3.1294825,12.263129
ISIC_0011399,5.7559495,9.579246
ISIC_0011404,8.778183,10.043686
ISIC_0011405,9.405193,9.670787
ISIC_0011428,9.258648,10.3828945
ISIC_0011429,6.232319,11.355974
ISIC_0011430,6.2534094,11.352516
ISIC_0011434,7.2285824,12.072339
ISIC_0011435,7.2542005,12.09014
ISIC_0011437,6.784136,6.8106804
ISIC_0011438,8.073152,11.656991
ISIC_0011439,8.028822,11.626475
ISIC_0011458,8.500842,10.060795
ISIC_0011460,7.795647,11.018568
ISIC_0011463,5.861367,9.991794
ISIC_0011471,9.31361,10.203827
ISIC_0011474,6.167798,7.6262226
ISIC_0011480,7.6661596,10.781402
ISIC_0011481,7.9895296,4.602184
ISIC_0011482,9.369805,9.956298
ISIC_0011483,6.622817,11.196339
ISIC_0011484,6.6673203,11.090306
ISIC_0011485,8.854558,10.359777
ISIC_0011486,9.158155,10.263603
ISIC_0011487,8.832599,10.363243
ISIC_0011488,7.5819807,11.263302
ISIC_0011489,9.309644,10.266224
ISIC_0011490,7.654698,11.274038
ISIC_0011491,6.724271,11.710067
ISIC_0011492,5.6634765,6.746877
ISIC_0011493,7.6662145,10.834396
ISIC_0011494,8.961524,10.447698
ISIC_0011501,8.664277,10.498213
ISIC_0011503,6.519754,11.381358
ISIC_0011504,9.160515,10.691037
ISIC_0011505,7.337791,11.533701
ISIC_0011506,7.2834506,11.61234
ISIC_0011507,8.032835,12.022089
ISIC_0011508,8.007887,12.077276
ISIC_0011511,5.8062625,10.172433
ISIC_0011514,7.205671,10.603688
ISIC_0011515,8.400326,10.275264
ISIC_0011516,8.397423,10.316306
ISIC_0011517,8.40504,10.056384
ISIC_0011518,8.538057,10.032185
ISIC_0011519,8.38609,10.075485
ISIC_0011520,7.1770906,11.784616
ISIC_0011526,8.083957,11.355632
ISIC_0011527,3.8617737,10.852658
ISIC_0011528,3.866067,10.816534
ISIC_0011529,3.8593423,10.85944
ISIC_0011530,3.8596442,10.823063
ISIC_0011531,3.8721337,10.815496
ISIC_0011534,8.18435,10.696775
ISIC_0011537,6.543247,11.357404
ISIC_0011560,7.2961903,8.541863
ISIC_0011566,8.733043,10.114256
ISIC_0011579,8.708373,10.446714
ISIC_0011589,8.30636,11.536939
ISIC_0011590,8.297569,11.548638
ISIC_0011591,8.335745,11.550874
ISIC_0011594,5.7670603,11.07886
ISIC_0011610,6.051124,5.6540356
ISIC_0011613,7.167552,12.008149
ISIC_0011614,7.0478683,11.955299
ISIC_0011615,7.17821,12.025375
ISIC_0011616,7.061728,11.981544
ISIC_0011618,4.630127,10.660127
ISIC_0011628,4.267368,10.331776
ISIC_0011649,9.091826,10.197807
ISIC_0011659,8.5600195,10.369253
ISIC_0011684,6.079829,6.327488
ISIC_0011691,8.450039,10.703143
ISIC_0011692,7.9162297,11.944708
ISIC_0011693,7.928996,11.94142
ISIC_0011694,7.69908,12.141012
ISIC_0011695,7.970704,11.933186
ISIC_0011696,7.94739,11.968417
ISIC_0011697,7.9344463,11.955371
ISIC_0011698,7.900364,12.031197
ISIC_0011699,7.863283,12.049228
ISIC_0011700,7.676342,12.150352
ISIC_0011701,7.9353056,11.977079
ISIC_0011702,7.638023,12.124978
ISIC_0011703,7.6385603,12.191595
ISIC_0011704,7.9314284,11.9874525
ISIC_0011709,6.601915,11.262197
ISIC_0011710,6.5924993,11.26577
ISIC_0011728,8.047706,11.224848
ISIC_0011729,8.075181,11.602651
ISIC_0011736,7.78583,10.5829315
ISIC_0011743,7.1683826,10.674895
ISIC_0011744,7.162996,10.785456
ISIC_0011758,9.853928,10.835104
ISIC_0011759,9.858505,10.837426
ISIC_0011764,7.9446874,11.073043
ISIC_0011770,9.541493,9.97679
ISIC_0011771,9.516152,10.0340605
ISIC_0011772,9.536419,9.865735
ISIC_0011773,9.5488615,10.148032
ISIC_0011774,9.541018,10.13895
ISIC_0011778,4.2292356,10.3027315
ISIC_0011780,6.5144944,8.398101
ISIC_0011782,6.904174,11.3206005
ISIC_0011794,6.6993246,9.586799
ISIC_0011797,8.065263,12.033422
ISIC_0011798,8.061596,11.971489
ISIC_0011799,8.099265,12.010977
ISIC_0011801,8.344375,11.361497
ISIC_0011802,8.367701,11.326075
ISIC_0011807,9.830043,10.814434
ISIC_0011808,9.834887,10.818167
ISIC_0011811,8.077962,11.030117
ISIC_0011812,8.056512,11.055451
ISIC_0011845,9.866397,10.842906
ISIC_0011846,9.882557,10.855247
ISIC_0011857,7.629114,11.194844
ISIC_0011858,7.5397344,11.216429
ISIC_0011870,7.0982594,10.178445
ISIC_0011872,7.3552923,12.571469
ISIC_0011873,7.357154,12.572821
ISIC_0011874,7.3522444,12.5796385
ISIC_0011875,7.3612623,12.549839
ISIC_0011876,7.347029,12.573362
ISIC_0011877,7.3535504,12.597362
ISIC_0011878,7.351364,12.6032505
ISIC_0011879,7.362551,12.575315
ISIC_0011892,8.000037,12.087849
ISIC_0011895,9.065005,10.734285
ISIC_0011898,6.4053574,8.70555
ISIC_0011904,6.601236,11.227308
ISIC_0011921,9.122789,10.478216
ISIC_0011922,9.139533,10.471062
ISIC_0011923,7.868597,5.19257
ISIC_0011930,5.8992,9.871884
ISIC_0011931,5.9064918,9.884955
ISIC_0011933,6.233681,9.861593
ISIC_0011943,6.047755,6.1198454
ISIC_0011944,7.8941383,11.919573
ISIC_0011947,9.194167,10.494909
ISIC_0011948,9.1121,10.466286
ISIC_0011949,9.204476,10.676294
ISIC_0011950,9.1864605,10.730533
ISIC_0011951,9.166264,10.698514
ISIC_0011957,7.240897,11.761517
ISIC_0011958,7.2946873,11.553467
ISIC_0011975,5.398016,10.592047
ISIC_0011987,8.794161,10.030626
ISIC_0011996,5.6543345,6.575734
ISIC_0011998,8.619376,10.56342
ISIC_0012000,7.2167606,10.405271
ISIC_0012044,7.099743,10.784367
ISIC_0012047,8.020249,11.50036
ISIC_0012048,8.0567465,11.015192
ISIC_0012049,4.5091085,10.771907
ISIC_0012060,8.675889,10.024539
ISIC_0012063,7.597483,11.676651
ISIC_0012066,7.6078024,11.568788
ISIC_0012069,7.6232333,11.65107
ISIC_0012081,7.994275,11.861476
ISIC_0012082,8.242442,11.714947
ISIC_0012083,4.1014724,10.390323
ISIC_0012099,7.294165,5.8460665
ISIC_0012112,6.663551,5.599116
ISIC_0012137,6.362598,7.5518923
ISIC_0012151,7.205453,6.793393
ISIC_0012208,7.3749695,5.8894777
ISIC_0012258,6.9966807,6.217813
ISIC_0012270,7.488864,4.978436
ISIC_0012288,7.933123,4.8545427
ISIC_0012290,5.3308277,6.738795
ISIC_0012298,6.88206,4.8493514
ISIC_0012321,7.6598883,8.5234785
ISIC_0012348,5.730195,6.0253
ISIC_0012356,6.800465,6.972402
ISIC_0012369,7.1582417,6.082044
ISIC_0012382,7.8464813,4.9192348
ISIC_0012391,7.628046,7.9703317
ISIC_0012418,7.6634316,7.6964803
ISIC_0012425,7.372216,4.9996696
ISIC_0012434,7.3105383,5.759268
ISIC_0012435,7.742947,7.801949
ISIC_0012450,7.870615,4.786015
ISIC_0012471,7.740881,7.742851
ISIC_0012472,3.9432127,11.6602
ISIC_0012512,8.147891,9.485601
ISIC_0012571,5.4758554,7.653121
ISIC_0012574,8.091498,6.6886516
ISIC_0012577,5.6303954,6.7067456
ISIC_0012580,5.753678,6.4963703
ISIC_0012592,7.350218,6.619817
ISIC_0012595,4.28005,10.07931
ISIC_0012610,5.854759,7.182149
ISIC_0012633,5.583594,6.6914988
ISIC_0012678,4.1177416,9.859755
ISIC_0012701,6.9443655,7.1458387
ISIC_0012756,6.820729,6.8477345
ISIC_0012758,7.3804207,5.90696
ISIC_0012843,6.640897,5.6359715
ISIC_0012887,7.6458187,5.5813904
ISIC_0012930,7.527609,8.118397
ISIC_0012988,7.5605373,5.680669
ISIC_0012989,7.66424,5.547808
ISIC_0012990,7.8233604,5.6939464
ISIC_0013072,7.5577083,8.004781
ISIC_0013073,7.6406684,8.053593
ISIC_0013079,7.521112,8.162274
ISIC_0013141,9.4114485,9.7129545
ISIC_0013184,6.8313026,6.8918376
ISIC_0013198,7.537078,7.865729
ISIC_0013232,7.7280574,8.039033
ISIC_0013242,7.32404,7.857579
ISIC_0013258,9.270724,9.608636
ISIC_0013277,7.989354,5.036105
ISIC_0013321,5.657273,8.979281
ISIC_0013334,3.8892078,11.707049
ISIC_0013359,7.190717,8.922145
ISIC_0013365,7.71635,7.910102
ISIC_0013374,6.9503975,11.799911
ISIC_0013411,6.31844,8.149434
ISIC_0013427,6.9164276,9.363775
ISIC_0013429,7.756653,5.363227
ISIC_0013444,7.457129,5.000874
ISIC_0013455,7.0846057,8.721089
ISIC_0013457,6.411946,6.011455
ISIC_0013459,5.613004,7.0002403
ISIC_0013460,7.473849,5.0098963
ISIC_0013472,7.118672,6.2430634
ISIC_0013473,6.971307,10.765913
ISIC_0013490,7.662966,5.6603956
ISIC_0013491,7.304299,5.9875975
ISIC_0013497,4.1409926,9.898229
ISIC_0013499,7.2342277,7.5684967
ISIC_0013500,7.8361077,5.8921404
ISIC_0013501,7.7340646,5.418504
ISIC_0013518,7.949646,8.777502
ISIC_0013525,7.0256634,4.5107994
ISIC_0013530,7.5177183,8.142867
ISIC_0013548,6.8824053,5.8637123
ISIC_0013549,6.2773805,8.23612
ISIC_0013565,6.9911013,6.0274935
ISIC_0013567,7.4542537,7.988461
ISIC_0013572,7.7615814,5.4473467
ISIC_0013577,7.447751,8.000375
ISIC_0013578,7.0079727,6.113253
ISIC_0013579,7.175027,7.9946356
ISIC_0013581,6.9530315,7.117219
ISIC_0013588,6.2700205,5.5180087
ISIC_0013594,5.3509,6.7331223
ISIC_0013606,7.5513477,7.8799233
ISIC_0013610,7.1633034,6.576869
ISIC_0013615,7.4212093,4.891189
ISIC_0013617,6.919619,6.65446
ISIC_0013618,6.03098,6.742981
ISIC_0013626,6.9372663,6.9250107
ISIC_0013634,7.448039,8.1793375
ISIC_0013636,7.736543,5.9025784
ISIC_0013639,7.2363887,5.977453
ISIC_0013646,7.169621,4.185253
ISIC_0013651,7.861849,5.2297273
ISIC_0013652,6.9779615,6.0776467
ISIC_0013663,7.0374103,8.439775
ISIC_0013671,7.6290684,5.4279976
ISIC_0013672,7.1997504,5.976801
ISIC_0013696,9.311203,8.968501
ISIC_0013702,7.9942274,5.0512233
ISIC_0013733,7.521144,8.198075
ISIC_0013736,9.326956,9.529837
ISIC_0013739,7.099867,5.8808646
ISIC_0013740,7.170968,7.5061216
ISIC_0013744,7.665838,8.507093
ISIC_0013762,7.0758123,8.588422
ISIC_0013766,7.316326,5.970026
ISIC_0013767,7.695204,8.486092
ISIC_0013768,7.7130837,8.449424
ISIC_0013769,8.332648,9.04113
ISIC_0013775,7.2511044,5.805844
ISIC_0013777,7.4823685,8.078449
ISIC_0013783,7.2934623,8.8134365
ISIC_0013813,4.3380075,9.746251
ISIC_0013814,4.169728,9.639448
ISIC_0013815,7.61899,7.4288425
ISIC_0013831,7.273956,5.736717
ISIC_0013832,7.5298734,8.024295
ISIC_0013833,7.34566,8.256808
ISIC_0013839,7.2970967,5.8291225
ISIC_0013842,7.256287,5.9075947
ISIC_0013844,7.3544555,7.2792997
ISIC_0013845,7.0442324,6.0873117
ISIC_0013861,7.1602874,8.8755455
ISIC_0013865,7.727684,7.6478415
ISIC_0013867,6.9118633,6.105758
ISIC_0013874,6.6038003,6.760879
ISIC_0013908,7.7010627,7.7128296
ISIC_0013917,6.9942427,6.1530657
ISIC_0013936,8.001633,4.676056
ISIC_0013948,7.850643,5.2300797
ISIC_0013953,7.585163,5.530679
ISIC_0013969,7.0125356,5.2541757
ISIC_0013972,7.872748,8.921177
ISIC_0013975,7.3745337,7.909291
ISIC_0013984,7.459338,7.9325953
ISIC_0013987,7.5502386,8.0602045
ISIC_0013988,7.501229,7.99444
ISIC_0013992,7.670232,7.7038817
ISIC_0013995,8.271455,9.5964365
ISIC_0013997,7.606998,7.5561485
ISIC_0014013,7.258627,6.055139
ISIC_0014037,2.8946624,12.181827
ISIC_0014044,7.242896,8.0238285
ISIC_0014049,7.2012467,7.5510917
ISIC_0014059,7.041699,4.285722
ISIC_0014061,7.182819,6.481156
ISIC_0014062,6.9769387,7.0400085
ISIC_0014072,5.993685,9.611215
ISIC_0014076,9.17783,9.33163
ISIC_0014077,9.356538,9.367958
