isic_id,umap_x,umap_y
ISIC_0000420,-3.5322123,9.666674
ISIC_0000428,-3.1746624,4.8138723
ISIC_0000429,-4.0410895,6.3271403
ISIC_0000432,-5.9061146,8.935112
ISIC_0000434,-5.2706604,10.397254
ISIC_0000438,-2.6814651,5.733251
ISIC_0000440,-4.994061,7.9896693
ISIC_0000441,-4.24291,9.959997
ISIC_0000444,-5.157412,8.591393
ISIC_0000445,-6.365872,9.045277
ISIC_0000446,-5.4483733,8.751033
ISIC_0000450,-1.8944951,5.5988264
ISIC_0000459,-2.3637884,5.3540297
ISIC_0000462,-3.3614717,6.204298
ISIC_0000463,-5.7776656,9.448004
ISIC_0000466,-4.95059,9.394021
ISIC_0000469,-4.7174697,9.340594
ISIC_0000482,-4.2091174,11.277584
ISIC_0000484,-3.676801,5.8157907
ISIC_0000487,-4.1240172,5.4546165
ISIC_0000502,-5.4820137,8.045528
ISIC_0000511,-4.8038282,8.470835
ISIC_0000513,-4.558787,6.349027
ISIC_0000516,-4.1782374,6.088238
ISIC_0000517,-4.8917017,9.997659
ISIC_0000518,-4.998378,10.164283
ISIC_0000519,-5.2451487,9.5876465
ISIC_0000520,-5.396451,9.286728
ISIC_0000521,-4.391395,9.008816
ISIC_0000522,-3.7389152,4.4471536
ISIC_0000531,-4.1244392,10.208758
ISIC_0000533,-4.7295766,10.343891
ISIC_0000547,-2.5700328,5.2596817
ISIC_0000548,-2.7200704,4.392679
ISIC_0000549,-4.9350796,9.472692
ISIC_0000551,16.290466,1.3881264
ISIC_0000552,-1.0495348,5.1835747
ISIC_0000553,-1.3555465,5.903878
ISIC_0000554,-2.7738926,5.653711
ISIC_0000555,-5.365007,9.07824
ISIC_0001100,-2.9710274,8.265588
ISIC_0001101,-5.100629,9.401131
ISIC_0001102,-1.3263851,5.1073556
ISIC_0001103,-4.242637,10.4719715
ISIC_0001105,-6.3858814,10.461785
ISIC_0001106,-4.1115055,10.95787
ISIC_0001108,-2.6876874,4.2578335
ISIC_0001110,-1.2720917,4.847126
ISIC_0001116,-5.0602746,8.123293
ISIC_0001118,-4.308589,10.596921
ISIC_0001119,-6.5909104,10.011455
ISIC_0001121,-5.7336397,10.238539
ISIC_0001124,-2.0269513,5.415961
ISIC_0001125,-5.1080575,8.110888
ISIC_0001126,-5.503492,9.609307
ISIC_0001127,-4.1155105,6.359563
ISIC_0001128,-3.8545132,10.465166
ISIC_0001131,-3.6667666,5.1759143
ISIC_0001132,-2.6512547,5.0918155
ISIC_0001133,-3.7319841,9.188099
ISIC_0001134,-6.497248,10.304507
ISIC_0001135,-4.836805,11.133327
ISIC_0001137,-6.2614565,9.974741
ISIC_0001138,-4.506394,7.9219055
ISIC_0001140,-4.490166,11.063794
ISIC_0001141,-5.7267847,8.612408
ISIC_0001142,-4.6079116,9.18503
ISIC_0001143,-4.609217,9.016656
ISIC_0001148,-5.336652,9.904548
ISIC_0001151,-4.6980042,10.184993
ISIC_0001152,-1.7048814,4.4532585
ISIC_0001154,-2.897853,6.4274693
ISIC_0001157,-3.2677498,5.4942665
ISIC_0009868,-6.000859,9.233821
ISIC_0009882,16.178816,1.462409
ISIC_0009890,-4.824607,8.346629
ISIC_0009898,-3.8809223,9.95336
ISIC_0009905,-3.3001108,8.784739
ISIC_0009913,-3.6362848,5.709544
ISIC_0009916,-5.0263457,6.717839
ISIC_0009918,-3.215543,4.9269505
ISIC_0009924,-5.632992,8.071333
ISIC_0009927,-2.7603323,7.019155
ISIC_0009934,16.2029,1.4794683
ISIC_0009950,-4.065719,11.136353
ISIC_0009955,-6.1431103,9.646289
ISIC_0009960,-6.0206347,8.325871
ISIC_0009971,-6.362492,9.169415
ISIC_0009993,-4.6264052,11.23703
ISIC_0010000,-2.6404178,3.4274096
ISIC_0010007,-3.3588288,4.7372446
ISIC_0010011,-4.1674247,10.536136
ISIC_0010016,-6.463521,9.453666
ISIC_0010023,-4.292926,11.003907
ISIC_0010024,-6.05147,9.21078
ISIC_0010029,-5.2890716,9.350352
ISIC_0010034,-4.8212857,11.263335
ISIC_0010036,-4.639851,8.785506
ISIC_0010039,-5.3359194,8.804865
ISIC_0010049,-4.1772647,9.507243
ISIC_0010050,-4.535446,7.4899855
ISIC_0010054,-5.6250706,9.139752
ISIC_0010056,-2.9284964,5.4679933
ISIC_0010067,-3.862555,9.376129
ISIC_0010080,-4.792262,10.861241
ISIC_0010081,-2.484064,5.774814
ISIC_0010089,-6.2811184,10.14702
ISIC_0010094,-3.758228,10.918537
ISIC_0010106,-3.68076,6.817854
ISIC_0010119,-3.625997,7.8188195
ISIC_0010120,-2.4554493,5.724248
ISIC_0010131,-3.7487373,4.376456
ISIC_0010137,-2.5459921,6.8106813
ISIC_0010140,-4.1286225,10.057316
ISIC_0010145,-4.123375,11.162358
ISIC_0010148,-4.7412086,6.4437766
ISIC_0010162,-4.8019357,8.767511
ISIC_0010164,-4.6402764,6.3480554
ISIC_0010165,-2.9019904,4.381122
ISIC_0010171,-4.861981,10.436855
ISIC_0010174,-5.9790335,9.7369375
ISIC_0010189,16.315737,1.5348889
ISIC_0010194,-2.1362333,5.351964
ISIC_0010207,-4.0355263,7.98331
ISIC_0010208,-5.131115,9.315469
ISIC_0010210,-5.6429834,8.785272
ISIC_0010225,-5.850493,10.379075
ISIC_0010231,-5.117377,9.26663
ISIC_0010235,-1.1875309,5.5254793
ISIC_0010240,-3.8341613,9.149811
ISIC_0010241,-5.7352977,10.557968
ISIC_0010245,-3.0958078,5.092633
ISIC_0010251,-6.583151,10.206993
ISIC_0010265,-4.890429,9.953298
ISIC_0010271,-5.400022,7.3467636
ISIC_0010280,-6.202329,10.237837
ISIC_0010283,-4.1899667,11.196174
ISIC_0010288,-4.5446544,5.6970596
ISIC_0010295,-4.0470376,9.171454
ISIC_0010299,-5.209721,11.120998
ISIC_0010313,-5.7123694,10.7305
ISIC_0010319,-5.8203974,8.635902
ISIC_0010321,-5.112517,8.244532
ISIC_0010322,-3.0134075,4.1082377
ISIC_0010350,-4.33465,11.319318
ISIC_0010358,-3.61751,10.265197
ISIC_0010360,-4.9863973,11.2191
ISIC_0010364,-4.679378,10.671818
ISIC_0010366,-2.8596578,4.621519
ISIC_0010369,-3.2465615,6.9390087
ISIC_0010372,-4.5490704,10.823439
ISIC_0010380,-3.0056546,7.6308236
ISIC_0010392,16.316124,1.5005884
ISIC_0010393,-5.0117645,10.007369
ISIC_0010394,-4.2437434,10.569898
ISIC_0010396,-2.5980585,5.384257
ISIC_0010397,-4.1584573,10.45541
ISIC_0010398,-5.427004,9.864509
ISIC_0010400,-4.447453,10.616816
ISIC_0010401,-1.2353932,5.369183
ISIC_0010402,-2.173387,5.5211306
ISIC_0010407,-2.841375,4.405744
ISIC_0010410,-5.063482,9.336345
ISIC_0010413,-2.9421213,4.498755
ISIC_0010415,-4.1122665,5.9737687
ISIC_0010417,-3.9311442,4.2383704
ISIC_0010426,-4.9363394,8.445242
ISIC_0010432,-4.676102,10.658147
ISIC_0010441,-1.8713701,5.529067
ISIC_0010466,-5.9436994,9.583852
ISIC_0010468,-4.7996354,8.313586
ISIC_0010469,-2.4311557,5.1177883
ISIC_0010470,-3.2072947,6.546226
ISIC_0010476,-6.0428295,9.023145
ISIC_0010482,-3.929046,7.009512
ISIC_0010486,-2.9913523,4.244105
ISIC_0010495,-3.1485372,4.85084
ISIC_0010514,-3.4339018,9.493851
ISIC_0010527,-6.1904364,9.275536
ISIC_0010532,-4.6923275,7.0667906
ISIC_0010543,-4.698966,11.091325
ISIC_0010550,-3.5485713,4.0519505
ISIC_0010551,-4.6880283,7.7895494
ISIC_0010555,-3.4752018,5.0915956
ISIC_0010559,-1.327667,4.591553
ISIC_0010564,-4.4005203,7.371977
ISIC_0010576,-4.7094183,10.22439
ISIC_0010579,-5.0904503,7.8213453
ISIC_0010583,-2.9598618,4.611652
ISIC_0010587,-3.4154818,10.342561
ISIC_0010591,-4.603126,9.883973
ISIC_0010596,-1.723788,5.7520843
ISIC_0010597,-4.673658,10.231861
ISIC_0010608,-4.493815,6.8922
ISIC_0010609,-6.4829464,10.329031
ISIC_0010611,-2.4676256,4.855633
ISIC_0010631,-3.4993658,3.301589
ISIC_0010644,-4.437026,10.33451
ISIC_0010648,-3.891517,8.205895
ISIC_0010653,-4.168632,6.7663093
ISIC_0010655,-2.7824473,7.3261285
ISIC_0010707,-6.146885,9.22538
ISIC_0010714,-2.6537027,6.5163503
ISIC_0010723,-3.369482,7.13115
ISIC_0010728,16.301447,1.4123697
ISIC_0010729,-2.5563886,5.1143227
ISIC_0010741,-3.2134163,6.905272
ISIC_0010749,-4.359257,9.336656
ISIC_0010750,-4.9837565,9.356579
ISIC_0010757,-5.650385,10.361343
ISIC_0010759,-1.1459211,5.656643
ISIC_0010764,16.3597,1.4669167
ISIC_0010765,-6.0704675,9.129483
ISIC_0010766,-6.2293644,9.52421
ISIC_0010770,-5.713024,8.094456
ISIC_0010772,-4.4430285,8.96497
ISIC_0010777,-2.4940488,6.7848005
ISIC_0010782,-2.6692543,4.5559053
ISIC_0010784,-3.2000456,4.7499886
ISIC_0010785,-5.365162,10.592845
ISIC_0010789,-6.334566,9.562916
ISIC_0010790,-4.5955296,7.701578
ISIC_0010791,-5.2856064,7.5087123
ISIC_0010792,-3.7090473,8.252623
ISIC_0010803,-6.441018,8.988173
ISIC_0010808,-5.215843,10.421219
ISIC_0010809,-4.962859,9.226828
ISIC_0010810,-3.9953377,4.6908507
ISIC_0010834,-4.048082,10.670614
ISIC_0010852,-6.4850955,10.184151
ISIC_0010860,-3.9903836,11.039605
ISIC_0010862,-2.6070464,7.6608195
ISIC_0010863,-1.7121792,5.140163
ISIC_0010866,-2.7113676,3.4068706
ISIC_0010872,-3.252693,5.311474
ISIC_0010876,-4.821701,9.801107
ISIC_0010878,-6.1163125,8.983582
ISIC_0010883,-2.647662,7.3652434
ISIC_0010890,-4.108201,9.301197
ISIC_0010898,-4.5439334,5.682776
ISIC_0010900,-3.3006697,7.9432607
ISIC_0010912,-3.8251874,6.6392345
ISIC_0010917,-1.7012137,5.4954596
ISIC_0010923,-5.069699,9.985287
ISIC_0010938,16.325386,1.4468353
ISIC_0010942,-4.5250034,8.326378
ISIC_0010965,-3.304569,6.9725337
ISIC_0010971,-3.8933754,4.215712
ISIC_0010977,-5.2239614,9.818919
ISIC_0010978,-6.014351,8.678875
ISIC_0010979,-3.135275,4.4383144
ISIC_0010982,-4.6936135,9.563936
ISIC_0010993,-3.9010627,6.2462654
ISIC_0010995,-3.4630644,10.432878
ISIC_0011007,-3.5900252,3.736888
ISIC_0011012,-4.8525696,7.25617
ISIC_0011030,-2.8348742,7.5864973
ISIC_0011031,-5.674119,9.577972
ISIC_0011039,-2.8334575,4.2234592
ISIC_0011040,-2.5689077,6.9841843
ISIC_0011042,-4.195654,7.417506
ISIC_0011043,-3.5419984,4.4509583
ISIC_0011045,-5.003792,10.588019
ISIC_0011052,-3.2482815,4.403021
ISIC_0011057,-6.579819,10.089606
ISIC_0011077,-3.77184,5.1342597
ISIC_0011099,-3.9306881,9.958462
ISIC_0011118,-5.171615,8.283086
ISIC_0011122,-5.1163063,9.16677
ISIC_0011128,-4.4635735,8.224564
ISIC_0011130,-3.0209281,7.4982333
ISIC_0011132,-5.82695,8.588048
ISIC_0011135,-3.8247886,9.615865
ISIC_0011136,-5.8238034,9.417739
ISIC_0011137,-4.3913374,11.266777
ISIC_0011138,-4.181031,6.155143
ISIC_0011139,-5.1970625,6.953263
ISIC_0011140,-2.7521029,7.515975
ISIC_0011151,-4.928252,8.713674
ISIC_0011158,-3.7649422,4.4199862
ISIC_0011161,-3.4106352,6.6634274
ISIC_0011163,-5.948477,10.422725
ISIC_0011166,-4.2186856,7.7294717
ISIC_0011169,-3.8115141,10.395578
ISIC_0011176,-4.7719994,11.270365
ISIC_0011178,-3.077496,4.4905047
ISIC_0011181,-3.9708352,5.966712
ISIC_0011187,-2.4742868,5.319445
ISIC_0011193,-4.0410576,5.986733
ISIC_0011196,-4.1473083,9.730035
ISIC_0011209,-2.9424932,4.8796716
ISIC_0011238,-2.7732036,4.606017
ISIC_0011239,-2.8723826,4.2562213
ISIC_0011247,-2.4430747,5.8591337
ISIC_0011256,-3.116504,5.759176
ISIC_0011264,-4.606714,8.463402
ISIC_0011267,-2.683925,5.790999
ISIC_0011268,-4.3101964,9.333719
ISIC_0011269,-3.1948047,9.8148155
ISIC_0011273,-3.697152,5.6734943
ISIC_0011305,-5.986733,8.919347
ISIC_0011315,-3.2904797,7.5795116
ISIC_0011337,-5.639669,8.260108
ISIC_0011348,-5.1834865,9.496534
ISIC_0011350,-4.265768,8.399752
ISIC_0011356,-4.3035254,8.058857
ISIC_0011366,-4.918564,11.081205
ISIC_0011370,-2.716549,4.940216
ISIC_0011374,-4.5367603,8.929383
ISIC_0011375,-3.7872179,5.8786335
ISIC_0011381,-3.3937888,3.999939
ISIC_0011387,-4.4400454,9.091667
ISIC_0011388,-4.3974843,9.148559
ISIC_0011390,-2.5543747,4.7296443
ISIC_0011391,-4.0173693,7.5806932
ISIC_0011399,-3.1701884,4.8328147
ISIC_0011404,-1.6821715,5.607419
ISIC_0011405,-6.4570475,9.007714
ISIC_0011428,-4.834918,10.332766
ISIC_0011429,16.16012,1.4788105
ISIC_0011430,16.169817,1.472185
ISIC_0011434,-4.066792,7.8088017
ISIC_0011435,-3.7266152,7.4069653
ISIC_0011437,-4.964702,10.618404
ISIC_0011438,-4.1691656,9.188962
ISIC_0011439,-4.0754642,9.247382
ISIC_0011458,16.267918,1.6283095
ISIC_0011460,-3.437318,8.766369
ISIC_0011463,-4.648584,7.797742
ISIC_0011471,-4.330959,5.6490674
ISIC_0011474,-4.6249485,6.4455843
ISIC_0011480,-3.7773795,5.277091
ISIC_0011481,-6.3261085,8.852631
ISIC_0011482,-5.98097,9.94038
ISIC_0011483,-4.7501383,8.706486
ISIC_0011484,-5.2457175,10.041918
ISIC_0011485,-5.0339923,7.96698
ISIC_0011486,-6.293436,9.762825
ISIC_0011487,-2.537239,4.8333774
ISIC_0011488,-5.1422677,6.8728147
ISIC_0011489,-4.281693,8.928678
ISIC_0011490,-5.4004574,10.193328
ISIC_0011491,-4.654621,10.393847
ISIC_0011492,-1.2236992,4.630288
ISIC_0011493,-1.2744131,5.813742
ISIC_0011494,-5.122702,10.704521
ISIC_0011501,-2.7487772,4.437578
ISIC_0011503,-1.1849428,5.762658
ISIC_0011504,-5.596343,9.8797
ISIC_0011505,-1.7158237,5.0841455
ISIC_0011506,-1.3683413,4.9324684
ISIC_0011507,-4.907992,7.671849
ISIC_0011508,-4.983502,11.21617
ISIC_0011511,-1.4758179,5.5679355
ISIC_0011514,-1.550506,4.843366
ISIC_0011515,-1.3178117,5.412138
ISIC_0011516,-1.5821227,5.425033
ISIC_0011517,-1.4486636,4.822524
ISIC_0011518,-1.4777155,4.8380585
ISIC_0011519,-1.2886591,5.257533
ISIC_0011520,-5.079399,10.137602
ISIC_0011526,-5.349256,10.993631
ISIC_0011527,-2.683382,6.451405
ISIC_0011528,-2.68385,6.502384
ISIC_0011529,-2.6586862,6.468618
ISIC_0011530,-2.6501129,6.456255
ISIC_0011531,-2.6120398,6.6054525
ISIC_0011534,-5.453379,9.883362
ISIC_0011537,-4.694894,8.629414
ISIC_0011560,-1.8242712,5.663921
ISIC_0011566,-1.504828,4.8092203
ISIC_0011579,-2.1469498,5.1078753
ISIC_0011589,-2.157024,4.002769
ISIC_0011590,-2.066505,4.0463333
ISIC_0011591,-2.1441228,4.0213404
ISIC_0011594,-4.901254,8.572009
ISIC_0011610,-3.5022242,10.959529
ISIC_0011613,-5.4132285,8.754775
ISIC_0011614,-5.3575134,10.013986
ISIC_0011615,-5.4952736,9.522819
ISIC_0011616,-5.3645744,10.403305
ISIC_0011618,-2.6864362,3.427136
ISIC_0011628,-4.6836033,8.3918495
ISIC_0011649,-5.2737107,11.0337
ISIC_0011659,-1.2724127,5.043862
ISIC_0011684,-4.7803717,10.717967
ISIC_0011691,-5.243342,10.063185
ISIC_0011692,-3.0436404,8.971339
ISIC_0011693,-3.0164938,8.991382
ISIC_0011694,-5.466382,9.415646
ISIC_0011695,-3.0116746,8.985605
ISIC_0011696,-3.023292,8.984263
ISIC_0011697,-3.003811,8.984102
ISIC_0011698,-3.4322538,8.861202
ISIC_0011699,-3.1613739,8.804115
ISIC_0011700,-5.2753534,8.921226
ISIC_0011701,-3.0023897,8.98425
ISIC_0011702,-4.603416,6.415279
ISIC_0011703,-3.4731665,5.064923
ISIC_0011704,-3.0105217,8.989225
ISIC_0011709,-4.420247,9.939971
ISIC_0011710,-4.2860327,10.383926
ISIC_0011728,-1.0591329,5.4879675
ISIC_0011729,-5.0416093,11.1691265
ISIC_0011736,-2.8741937,4.809283
ISIC_0011743,-3.1383154,4.7642446
ISIC_0011744,-3.6789157,4.0660424
ISIC_0011758,-6.2009535,10.199642
ISIC_0011759,-6.2097344,10.18339
ISIC_0011764,-6.091432,9.980936
ISIC_0011770,-4.1280355,5.231207
ISIC_0011771,-2.9347835,3.582397
ISIC_0011772,-4.951792,6.710476
ISIC_0011773,-3.0837944,3.8961546
ISIC_0011774,-3.2210908,3.6645894
ISIC_0011778,-4.0502806,9.879446
ISIC_0011780,-5.9072266,8.486867
ISIC_0011782,-3.6778088,3.8413734
ISIC_0011794,-4.854142,6.357989
ISIC_0011797,-4.703769,11.258485
ISIC_0011798,-4.6909113,11.207188
ISIC_0011799,-4.1781545,11.191347
ISIC_0011801,-4.1724863,11.088077
ISIC_0011802,-4.12719,11.097592
ISIC_0011807,-6.29079,10.206605
ISIC_0011808,-6.2887826,10.168265
ISIC_0011811,-5.1219335,9.598503
ISIC_0011812,-5.2746096,9.627205
ISIC_0011845,-6.3200135,9.94305
ISIC_0011846,-6.3217793,9.992509
ISIC_0011857,-5.5274,9.995001
ISIC_0011858,-5.4938326,9.966103
ISIC_0011870,-6.10106,8.892165
ISIC_0011872,-1.1607667,5.7705026
ISIC_0011873,-1.1413873,5.4426613
ISIC_0011874,-1.0874019,5.444749
ISIC_0011875,-4.94681,9.256937
ISIC_0011876,-4.6767635,9.451072
ISIC_0011877,-1.0923963,4.838841
ISIC_0011878,-3.0468953,4.250696
ISIC_0011879,-5.147653,9.185051
ISIC_0011892,-4.7407007,11.176926
ISIC_0011895,-3.5563147,9.919638
ISIC_0011898,-4.6857705,9.004155
ISIC_0011904,16.255077,1.3979682
ISIC_0011921,-5.818042,9.967067
ISIC_0011922,-5.9072914,10.0285635
ISIC_0011923,-4.677075,6.502532
ISIC_0011930,-5.459012,9.512964
ISIC_0011931,-5.3229923,8.894131
ISIC_0011933,-2.6682668,4.562073
ISIC_0011943,-1.5747926,4.835539
ISIC_0011944,-5.7332587,9.3840065
ISIC_0011947,-5.276933,10.62628
ISIC_0011948,-5.2460837,10.5816
ISIC_0011949,-4.54346,10.192585
ISIC_0011950,-4.1392727,10.335672
ISIC_0011951,-4.967399,10.899611
ISIC_0011957,-5.5084515,10.410821
ISIC_0011958,-5.3078284,10.360113
ISIC_0011975,-3.522882,6.799357
ISIC_0011987,-6.3638234,9.495117
ISIC_0011996,-4.345071,10.357587
ISIC_0011998,-6.0686517,8.276454
ISIC_0012000,-2.544172,4.634872
ISIC_0012044,-2.444798,5.1946034
ISIC_0012047,-3.104208,5.203712
ISIC_0012048,-5.3858566,10.2427025
ISIC_0012049,-1.004452,5.128908
ISIC_0012060,-6.5853853,9.25651
ISIC_0012063,-3.5189352,8.646417
ISIC_0012066,-3.5242698,8.921821
ISIC_0012069,-3.5826194,8.863638
ISIC_0012081,-4.6062446,10.925538
ISIC_0012082,-4.7923055,11.161311
ISIC_0012083,-1.6064901,6.14214
ISIC_0012099,-2.4245362,5.9234667
ISIC_0012112,-3.53811,10.95038
ISIC_0012137,-2.6266158,6.555647
ISIC_0012151,-5.3229885,9.8473015
ISIC_0012208,-2.2748797,5.4287114
ISIC_0012258,-2.61983,4.870464
ISIC_0012270,-2.2065012,5.582978
ISIC_0012288,-2.605524,5.7619557
ISIC_0012290,-5.7198253,10.013597
ISIC_0012298,-5.159449,7.771822
ISIC_0012321,-5.900482,8.634228
ISIC_0012348,-3.2399898,5.996781
ISIC_0012356,-2.7725112,4.8175297
ISIC_0012369,-5.411161,8.19008
ISIC_0012382,-1.2440671,5.3633766
ISIC_0012391,-2.5887327,6.64895
ISIC_0012418,-2.2247903,5.4864273
ISIC_0012425,-1.34798,5.0951195
ISIC_0012434,-2.5529165,6.519468
ISIC_0012435,-2.5583544,6.6840596
ISIC_0012450,-1.9466145,6.188267
ISIC_0012471,-5.763902,9.791557
ISIC_0012472,-3.0112927,5.827337
ISIC_0012512,-2.4463468,6.4952445
ISIC_0012571,-3.0422556,4.8395348
ISIC_0012574,-5.913142,10.606903
ISIC_0012577,-3.2373116,3.7091556
ISIC_0012580,-4.4962826,9.896933
ISIC_0012592,-2.97892,7.029688
ISIC_0012595,-2.1267939,4.7865953
ISIC_0012610,-4.901881,9.289856
ISIC_0012633,-2.6606138,4.7707515
ISIC_0012678,-4.9490104,7.7231503
ISIC_0012701,-2.5408173,5.4522867
ISIC_0012756,-4.39563,11.115897
ISIC_0012758,-2.7743685,8.043471
ISIC_0012843,-3.5736854,10.970105
ISIC_0012887,-6.5380697,9.658422
ISIC_0012930,-4.269415,6.881952
ISIC_0012988,-2.3759413,6.085079
ISIC_0012989,-6.62796,9.678969
ISIC_0012990,-2.1761796,5.6340103
ISIC_0013072,-4.2205963,7.278541
ISIC_0013073,-2.3629508,4.869675
ISIC_0013079,-3.8891878,6.8422523
ISIC_0013141,-5.5168405,10.531577
ISIC_0013184,-4.2502737,11.07521
ISIC_0013198,-1.2753533,4.9685335
ISIC_0013232,-5.749279,8.962126
ISIC_0013242,-2.3179247,5.790522
ISIC_0013258,-4.425752,7.157233
ISIC_0013277,-6.232023,9.821081
ISIC_0013321,-1.8383161,4.207029
ISIC_0013334,-4.569796,10.589092
ISIC_0013359,-6.114188,9.093467
ISIC_0013365,-5.368009,9.806149
ISIC_0013374,-2.8359902,3.3895493
ISIC_0013411,16.271725,1.550269
ISIC_0013427,-2.26897,4.947886
ISIC_0013429,-2.184165,5.917216
ISIC_0013444,-2.1997995,5.541453
ISIC_0013455,-5.1523438,8.996683
ISIC_0013457,-4.1818066,11.073245
ISIC_0013459,-5.270438,8.072981
ISIC_0013460,-2.2719827,5.721793
ISIC_0013472,-3.8456867,6.5844736
ISIC_0013473,-5.6161885,8.54831
ISIC_0013490,-2.236048,5.9018517
ISIC_0013491,-5.786336,9.969928
ISIC_0013497,-2.857967,5.890869
ISIC_0013499,-2.6123288,6.9913473
ISIC_0013500,-2.9542787,5.918931
ISIC_0013501,-2.7488518,5.868264
ISIC_0013518,-5.8239064,8.333136
ISIC_0013525,-1.8709387,6.117294
ISIC_0013530,-4.6505766,6.412978
ISIC_0013548,-1.1775442,5.886357
ISIC_0013549,-2.2132692,5.841223
ISIC_0013565,-2.2437441,5.6496296
ISIC_0013567,-2.5848608,4.9334526
ISIC_0013572,-4.537041,6.2159214
ISIC_0013577,-3.9936194,6.492464
ISIC_0013578,-6.0319924,8.4077015
ISIC_0013579,-4.6298885,7.029134
ISIC_0013581,-5.47368,7.470558
ISIC_0013588,-2.540791,5.3121367
ISIC_0013594,-5.669788,10.058131
ISIC_0013606,-2.6932213,5.581989
ISIC_0013610,-4.011465,8.11465
ISIC_0013615,-2.8669329,6.4282966
ISIC_0013617,-3.7754438,10.625879
ISIC_0013618,-4.669181,9.488897
ISIC_0013626,-5.0871873,7.669476
ISIC_0013634,-6.0260773,8.476588
ISIC_0013636,-5.149491,8.531601
ISIC_0013639,-2.5509045,6.7935843
ISIC_0013646,-1.8521264,5.8339086
ISIC_0013651,-5.991312,9.712573
ISIC_0013652,-4.902765,8.945706
ISIC_0013663,-3.9991517,6.2913547
ISIC_0013671,-3.0019374,7.96964
ISIC_0013672,-3.2802048,7.4879746
ISIC_0013696,-2.6206286,5.7475357
ISIC_0013702,-3.4156091,7.8393784
ISIC_0013733,-4.538093,6.4674497
ISIC_0013736,-1.2570498,5.960345
ISIC_0013739,-2.725979,6.02345
ISIC_0013740,-2.9471014,5.2939014
ISIC_0013744,-5.9657564,8.643003
ISIC_0013762,-3.0253906,5.0621037
ISIC_0013766,-2.2746155,6.009607
ISIC_0013767,-5.769282,9.775994
ISIC_0013768,-5.8716993,8.490072
ISIC_0013769,-3.9232144,5.152667
